"person","timePeriod","office","dbin","dbout"
"http://dbpedia.org/resource/Mari_Alkatiri","http://dbpedia.org/resource/Mari_Alkatiri__1","Prime Minister of East Timor","66","66"
"http://dbpedia.org/resource/Mikuláš_Dzurinda","http://dbpedia.org/resource/Mikuláš_Dzurinda__2","Prime Minister of Slovakia","120","121"
"http://dbpedia.org/resource/Jona_Senilagakali","http://dbpedia.org/resource/Jona_Senilagakali__1","Prime Minister of Fiji","23","71"
"http://dbpedia.org/resource/Junichirō_Koizumi","http://dbpedia.org/resource/Junichirō_Koizumi__1","Prime Minister of Japan","-1","-1"
"http://dbpedia.org/resource/Anushavan_Danielyan","http://dbpedia.org/resource/Anushavan_Danielyan__1","Prime Minister of Nagorno-Karabakh","20","20"
"http://dbpedia.org/resource/Han_Myeong-sook","http://dbpedia.org/resource/Han_Myeong-sook__1","Prime Minister of South Korea","64","131"
"http://dbpedia.org/resource/Abdul_Qadir_Bajamal","http://dbpedia.org/resource/Abdul_Qadir_Bajamal__1","Prime Minister of Yemen","33","43"
"http://dbpedia.org/resource/Hama_Amadou","http://dbpedia.org/resource/Hama_Amadou__1","Prime Minister of Niger","64","76"
"http://dbpedia.org/resource/Macky_Sall","http://dbpedia.org/resource/Macky_Sall__2","Prime Minister of Senegal","78","85"
"http://dbpedia.org/resource/Tony_Blair","http://dbpedia.org/resource/Tony_Blair__1","Prime Minister of the United Kingdom","3232","542"
"http://dbpedia.org/resource/José_Ramos-Horta","http://dbpedia.org/resource/José_Ramos-Horta__2","Prime Minister of East Timor","202","174"
"http://dbpedia.org/resource/Estanislau_da_Silva","http://dbpedia.org/resource/Estanislau_da_Silva__1","Prime Minister of East Timor","25","54"
"http://dbpedia.org/resource/Han_Duck-soo","http://dbpedia.org/resource/Han_Duck-soo__1","Prime Minister of South Korea","41","69"
"http://dbpedia.org/resource/Jarosław_Kaczyński","http://dbpedia.org/resource/Jarosław_Kaczyński__1","Prime Minister of Poland","195","137"
"http://dbpedia.org/resource/Shaukat_Aziz","http://dbpedia.org/resource/Shaukat_Aziz__1","Prime Minister of Pakistan","210","312"
"http://dbpedia.org/resource/Zurab_Noghaideli","http://dbpedia.org/resource/Zurab_Noghaideli__1","Prime Minister of Georgia","52","96"
"http://dbpedia.org/resource/Muhammad_Mian_Soomro","http://dbpedia.org/resource/Muhammad_Mian_Soomro__1","Prime Minister of Pakistan","96","105"
"http://dbpedia.org/resource/Guy_Verhofstadt","http://dbpedia.org/resource/Guy_Verhofstadt__3","Prime Minister of Belgium","199","162"
"http://dbpedia.org/resource/Antoine_Gizenga","http://dbpedia.org/resource/Antoine_Gizenga__1","Prime Minister of the Democratic Republic of the Congo","56","48"
"http://dbpedia.org/resource/Harald_Ringstorff","http://dbpedia.org/resource/Harald_Ringstorff__1","Prime Minister ofMecklenburg-Vorpommern","18","76"
"http://dbpedia.org/resource/Abdullah_Ahmad_Badawi","http://dbpedia.org/resource/Abdullah_Ahmad_Badawi__1","Prime Minister of Malaysia","361","180"
"http://dbpedia.org/resource/Ivo_Sanader","http://dbpedia.org/resource/Ivo_Sanader__1","Prime Minister of Croatia","198","183"
"http://dbpedia.org/resource/Paulo_Kassoma","http://dbpedia.org/resource/Paulo_Kassoma__1","Prime Minister of Angola","21","50"
"http://dbpedia.org/resource/Kostas_Karamanlis","http://dbpedia.org/resource/Kostas_Karamanlis__1","Prime Minister of Greece","179","142"
"http://dbpedia.org/resource/Luísa_Diogo","http://dbpedia.org/resource/Luísa_Diogo__1","Prime Minister of Mozambique","-1","-1"
"http://dbpedia.org/resource/Alexander_Ankvab","http://dbpedia.org/resource/Alexander_Ankvab__2","Prime Minister of Abkhazia","102","76"
"http://dbpedia.org/resource/Yulia_Tymoshenko","http://dbpedia.org/resource/Yulia_Tymoshenko__1","Prime Minister of Ukraine","326","418"
"http://dbpedia.org/resource/Tarō_Asō","http://dbpedia.org/resource/Tarō_Asō__3","Prime Minister of Japan","246","265"
"http://dbpedia.org/resource/Nader_al-Dahabi","http://dbpedia.org/resource/Nader_al-Dahabi__1","Prime Minister of Jordan","27","80"
"http://dbpedia.org/resource/Herman_Van_Rompuy","http://dbpedia.org/resource/Herman_Van_Rompuy__2","Prime Minister of Belgium","200","126"
"http://dbpedia.org/resource/Seyni_Oumarou","http://dbpedia.org/resource/Seyni_Oumarou__1","Prime Minister of Niger","51","58"
"http://dbpedia.org/resource/Viktor_Plakida","http://dbpedia.org/resource/Viktor_Plakida__3","Prime Minister of Crimea","6","44"
"http://dbpedia.org/resource/Youssouf_Saleh_Abbas","http://dbpedia.org/resource/Youssouf_Saleh_Abbas__1","Prime Minister of Chad","22","45"
"http://dbpedia.org/resource/Ali_Badjo_Gamatié","http://dbpedia.org/resource/Ali_Badjo_Gamatié__1","Prime Minister of Niger","16","43"
"http://dbpedia.org/resource/Eugène_Mangalaza","http://dbpedia.org/resource/Eugène_Mangalaza__1","Prime Minister of Madagascar","13","41"
"http://dbpedia.org/resource/Kabiné_Komara","http://dbpedia.org/resource/Kabiné_Komara__1","Prime Minister of Guinea","26","66"
"http://dbpedia.org/resource/Matti_Vanhanen","http://dbpedia.org/resource/Matti_Vanhanen__1","Prime Minister of Finland","155","144"
"http://dbpedia.org/resource/Rustam_Minnikhanov","http://dbpedia.org/resource/Rustam_Minnikhanov__2","Prime Minister of Tatarstan","27","73"
"http://dbpedia.org/resource/Derviş_Eroğlu","http://dbpedia.org/resource/Derviş_Eroğlu__2","Prime Minister of Northern Cyprus","93","74"
"http://dbpedia.org/resource/Yukio_Hatoyama","http://dbpedia.org/resource/Yukio_Hatoyama__1","Prime Minister of Japan","195","209"
"http://dbpedia.org/resource/Christian_Wulff","http://dbpedia.org/resource/Christian_Wulff__2","Prime Minister of Lower Saxony","116","103"
"http://dbpedia.org/resource/Ratnasiri_Wickremanayake","http://dbpedia.org/resource/Ratnasiri_Wickremanayake__1","Prime Minister of Sri Lanka","68","100"
"http://dbpedia.org/resource/Daniar_Usenov","http://dbpedia.org/resource/Daniar_Usenov__1","Prime Minister of Kyrgyzstan","26","47"
"http://dbpedia.org/resource/Gordon_Brown","http://dbpedia.org/resource/Gordon_Brown__1","Prime Minister of the United Kingdom","2017","430"
"http://dbpedia.org/resource/Chung_Un-chan","http://dbpedia.org/resource/Chung_Un-chan__1","Prime Minister of South Korea","36","95"
"http://dbpedia.org/resource/Apisai_Ielemia","http://dbpedia.org/resource/Apisai_Ielemia__1","Prime Minister of Tuvalu","71","66"
"http://dbpedia.org/resource/Javier_Velásquez","http://dbpedia.org/resource/Javier_Velásquez__1","Prime Minister of Peru","31","58"
"http://dbpedia.org/resource/David_Thompson_(Barbadian_politician)","http://dbpedia.org/resource/David_Thompson_(Barbadian_politician)__1","Prime Minister of Barbados","58","122"
"http://dbpedia.org/resource/Derek_Sikua","http://dbpedia.org/resource/Derek_Sikua__1","Prime Minister of Solomon Islands","89","56"
"http://dbpedia.org/resource/Joaquim_Rafael_Branco","http://dbpedia.org/resource/Joaquim_Rafael_Branco__1","Prime Minister of São Tomé and Príncipe","22","47"
"http://dbpedia.org/resource/Sergei_Sidorsky","http://dbpedia.org/resource/Sergei_Sidorsky__1","Prime Minister of Belarus","35","37"
"http://dbpedia.org/resource/Maatia_Toafa","http://dbpedia.org/resource/Maatia_Toafa__3","Prime Minister of Tuvalu","74","70"
"http://dbpedia.org/resource/Bouasone_Bouphavanh","http://dbpedia.org/resource/Bouasone_Bouphavanh__1","Prime Minister of Laos","27","47"
"http://dbpedia.org/resource/Jan_Peter_Balkenende","http://dbpedia.org/resource/Jan_Peter_Balkenende__1","Prime Minister of the Netherlands","340","187"
"http://dbpedia.org/resource/Jean-Marie_Doré","http://dbpedia.org/resource/Jean-Marie_Doré__1","Prime Minister of Guinea","30","68"
"http://dbpedia.org/resource/Ahmed_Shafik","http://dbpedia.org/resource/Ahmed_Shafik__1","Prime Minister of Egypt","75","113"
"http://dbpedia.org/resource/Mohamed_Ghannouchi","http://dbpedia.org/resource/Mohamed_Ghannouchi__1","Prime Minister of Tunisia","92","70"
"http://dbpedia.org/resource/Ahmed_Nazif","http://dbpedia.org/resource/Ahmed_Nazif__1","Prime Minister of Egypt","97","81"
"http://dbpedia.org/resource/José_Antonio_Chang","http://dbpedia.org/resource/José_Antonio_Chang__1","Prime Minister of Peru","29","41"
"http://dbpedia.org/resource/Samir_Rifai","http://dbpedia.org/resource/Samir_Rifai__1","Prime Minister of Jordan","38","64"
"http://dbpedia.org/resource/Tertius_Zongo","http://dbpedia.org/resource/Tertius_Zongo__1","Prime Minister of Burkina Faso","22","47"
"http://dbpedia.org/resource/Apolo_Nsibambi","http://dbpedia.org/resource/Apolo_Nsibambi__1","Prime Minister of Uganda","40","73"
"http://dbpedia.org/resource/Naoto_Kan","http://dbpedia.org/resource/Naoto_Kan__1","Prime Minister of Japan","242","166"
"http://dbpedia.org/resource/Mahamadou_Danda","http://dbpedia.org/resource/Mahamadou_Danda__1","Prime Minister of Niger","15","45"
"http://dbpedia.org/resource/Jaume_Bartumeu","http://dbpedia.org/resource/Jaume_Bartumeu__1","Prime Minister of Andorra","41","45"
"http://dbpedia.org/resource/Muhammad_Naji_al-Otari","http://dbpedia.org/resource/Muhammad_Naji_al-Otari__1","Prime Minister of Syria","116","69"
"http://dbpedia.org/resource/Saad_Hariri","http://dbpedia.org/resource/Saad_Hariri__2","Prime Minister of Lebanon","189","94"
"http://dbpedia.org/resource/Modibo_Sidibé","http://dbpedia.org/resource/Modibo_Sidibé__1","Prime Minister of Mali","35","53"
"http://dbpedia.org/resource/Rosario_Fernández","http://dbpedia.org/resource/Rosario_Fernández__1","Prime Minister of Peru","26","55"
"http://dbpedia.org/resource/Serge_Vohor","http://dbpedia.org/resource/Serge_Vohor__1","Prime Minister of Vanuatu","76","72"
"http://dbpedia.org/resource/Lobsang_Tenzin","http://dbpedia.org/resource/Lobsang_Tenzin__1","Prime Minister of the Central Tibetan Administration","21","60"
"http://dbpedia.org/resource/Michael_Somare","http://dbpedia.org/resource/Michael_Somare__1","Prime Minister of Papua New Guinea","191","175"
"http://dbpedia.org/resource/Mohamed_Abdullahi_Mohamed","http://dbpedia.org/resource/Mohamed_Abdullahi_Mohamed__1","Prime Minister of Somalia","-1","-1"
"http://dbpedia.org/resource/Gilbert_Aké","http://dbpedia.org/resource/Gilbert_Aké__1","Prime Minister of the Ivory Coast","15","27"
"http://dbpedia.org/resource/Mari_Kiviniemi","http://dbpedia.org/resource/Mari_Kiviniemi__1","Prime Minister of Finland","63","65"
"http://dbpedia.org/resource/Vasyl_Dzharty","http://dbpedia.org/resource/Vasyl_Dzharty__3","Prime Minister of Crimea","12","67"
"http://dbpedia.org/resource/Danny_Philip","http://dbpedia.org/resource/Danny_Philip__1","Prime Minister of Solomon Islands","102","68"
"http://dbpedia.org/resource/Guillaume_Soro","http://dbpedia.org/resource/Guillaume_Soro__1","Prime Minister of the Ivory Coast","78","71"
"http://dbpedia.org/resource/Adolphe_Muzito","http://dbpedia.org/resource/Adolphe_Muzito__1","Prime Minister of Congo-Kinshasa","32","48"
"http://dbpedia.org/resource/José_Luis_Rodríguez_Zapatero","http://dbpedia.org/resource/José_Luis_Rodríguez_Zapatero__1","Prime Minister of Spain","455","302"
"http://dbpedia.org/resource/Bernard_Makuza","http://dbpedia.org/resource/Bernard_Makuza__1","Prime Minister of Rwanda","32","54"
"http://dbpedia.org/resource/George_Papandreou","http://dbpedia.org/resource/George_Papandreou__2","Prime Minister of Greece","294","261"
"http://dbpedia.org/resource/Carlos_Gomes_Júnior","http://dbpedia.org/resource/Carlos_Gomes_Júnior__1","Prime Minister of Guinea-Bissau","72","65"
"http://dbpedia.org/resource/Ali_Muhammad_Mujawar","http://dbpedia.org/resource/Ali_Muhammad_Mujawar__1","Prime Minister of Yemen","48","53"
"http://dbpedia.org/resource/Beji_Caid_Essebsi","http://dbpedia.org/resource/Beji_Caid_Essebsi__2","Prime Minister of Tunisia","-1","-1"
"http://dbpedia.org/resource/Essam_Sharaf","http://dbpedia.org/resource/Essam_Sharaf__1","Prime Minister of Egypt","84","98"
"http://dbpedia.org/resource/Mahmoud_Jibril","http://dbpedia.org/resource/Mahmoud_Jibril__2","Prime Minister of Libya","78","116"
"http://dbpedia.org/resource/Sergei_Shamba","http://dbpedia.org/resource/Sergei_Shamba__2","Prime Minister of Abkhazia","78","87"
"http://dbpedia.org/resource/Yves_Leterme","http://dbpedia.org/resource/Yves_Leterme__1","Prime Minister of Belgium","142","172"
"http://dbpedia.org/resource/Marouf_al-Bakhit","http://dbpedia.org/resource/Marouf_al-Bakhit__1","Prime Minister of Jordan","47","84"
"http://dbpedia.org/resource/Almazbek_Atambayev","http://dbpedia.org/resource/Almazbek_Atambayev__2","Prime Minister of Kyrgyzstan","92","76"
"http://dbpedia.org/resource/Emil_Boc","http://dbpedia.org/resource/Emil_Boc__3","Prime Minister of Romania","136","78"
"http://dbpedia.org/resource/Nasser_Al-Sabah","http://dbpedia.org/resource/Nasser_Al-Sabah__1","Prime Minister of Kuwait","-1","-1"
"http://dbpedia.org/resource/Nikola_Špirić","http://dbpedia.org/resource/Nikola_Špirić__1","Prime Minister of Bosnia and Herzegovina","46","64"
"http://dbpedia.org/resource/Stephenson_King","http://dbpedia.org/resource/Stephenson_King__1","Prime Minister of Saint Lucia","43","47"
"http://dbpedia.org/resource/Paul_Biyoghé_Mba","http://dbpedia.org/resource/Paul_Biyoghé_Mba__1","Prime Minister of Gabon","30","76"
"http://dbpedia.org/resource/Albert_Camille_Vital","http://dbpedia.org/resource/Albert_Camille_Vital__1","Prime Minister of Madagascar","13","41"
"http://dbpedia.org/resource/Salomón_Lerner_Ghitis","http://dbpedia.org/resource/Salomón_Lerner_Ghitis__1","Prime Minister of Peru","24","50"
"http://dbpedia.org/resource/François_Fillon","http://dbpedia.org/resource/François_Fillon__1","Prime Minister of France","248","193"
"http://dbpedia.org/resource/Iveta_Radičová","http://dbpedia.org/resource/Iveta_Radičová__1","Prime Minister of Slovakia","64","90"
"http://dbpedia.org/resource/Ignacio_Milam_Tang","http://dbpedia.org/resource/Ignacio_Milam_Tang__2","Prime Minister of Equatorial Guinea","18","34"
"http://dbpedia.org/resource/Gilbert_Houngbo","http://dbpedia.org/resource/Gilbert_Houngbo__1","Prime Minister of Togo","27","44"
"http://dbpedia.org/resource/Nika_Gilauri","http://dbpedia.org/resource/Nika_Gilauri__1","Prime Minister of Georgia","45","101"
"http://dbpedia.org/resource/Ahmed_Ouyahia","http://dbpedia.org/resource/Ahmed_Ouyahia__1","Prime Minister of Algeria","78","93"
"http://dbpedia.org/resource/Kamal_Ganzouri","http://dbpedia.org/resource/Kamal_Ganzouri__1","Prime Minister of Egypt","81","76"
"http://dbpedia.org/resource/Meles_Zenawi","http://dbpedia.org/resource/Meles_Zenawi__1","Prime Minister of Ethiopia","194","230"
"http://dbpedia.org/resource/Hubert_Ingraham","http://dbpedia.org/resource/Hubert_Ingraham__1","Prime Minister of the Bahamas","87","69"
"http://dbpedia.org/resource/Mihai_Răzvan_Ungureanu","http://dbpedia.org/resource/Mihai_Răzvan_Ungureanu__1","Prime Minister of Romania","94","130"
"http://dbpedia.org/resource/Adel_Safar","http://dbpedia.org/resource/Adel_Safar__1","Prime Minister of Syria","100","70"
"http://dbpedia.org/resource/Cissé_Mariam_Kaïdama_Sidibé","http://dbpedia.org/resource/Cissé_Mariam_Kaïdama_Sidibé__1","Prime Minister of Mali","22","51"
"http://dbpedia.org/resource/Awn_Shawkat_Al-Khasawneh","http://dbpedia.org/resource/Awn_Shawkat_Al-Khasawneh__1","Prime Minister of Jordan","58","78"
"http://dbpedia.org/resource/Lucas_Papademos","http://dbpedia.org/resource/Lucas_Papademos__1","Prime Minister of Greece","97","122"
"http://dbpedia.org/resource/Sükhbaataryn_Batbold","http://dbpedia.org/resource/Sükhbaataryn_Batbold__1","Prime Minister of Mongolia","46","65"
"http://dbpedia.org/resource/Gerrit_Schotte","http://dbpedia.org/resource/Gerrit_Schotte__1","Prime Minister of Curacao","16","41"
"http://dbpedia.org/resource/Riyad_Farid_Hijab","http://dbpedia.org/resource/Riyad_Farid_Hijab__1","Prime Minister of Syria","71","79"
"http://dbpedia.org/resource/Vladimir_Putin","http://dbpedia.org/resource/Vladimir_Putin__2","Prime Minister of Russia","2050","960"
"http://dbpedia.org/resource/Vadim_Brovtsev","http://dbpedia.org/resource/Vadim_Brovtsev__1","Prime Minister of South Ossetia","28","53"
"http://dbpedia.org/resource/Souleymane_Ndéné_Ndiaye","http://dbpedia.org/resource/Souleymane_Ndéné_Ndiaye__1","Prime Minister of Senegal","23","46"
"http://dbpedia.org/resource/Oscar_Valdés","http://dbpedia.org/resource/Oscar_Valdés__1","Prime Minister of Peru","20","48"
"http://dbpedia.org/resource/Panagiotis_Pikrammenos","http://dbpedia.org/resource/Panagiotis_Pikrammenos__1","Prime Minister of Greece","36","62"
"http://dbpedia.org/resource/Andrius_Kubilius","http://dbpedia.org/resource/Andrius_Kubilius__1","Prime Minister of Lithuania","81","57"
"http://dbpedia.org/resource/Vano_Merabishvili","http://dbpedia.org/resource/Vano_Merabishvili__1","Prime Minister of Georgia","60","88"
"http://dbpedia.org/resource/Yoshihiko_Noda","http://dbpedia.org/resource/Yoshihiko_Noda__1","Prime Minister of Japan","210","120"
"http://dbpedia.org/resource/Fayez_Tarawneh","http://dbpedia.org/resource/Fayez_Tarawneh__1","Prime Minister of Jordan","42","68"
"http://dbpedia.org/resource/Igor_Lukšić","http://dbpedia.org/resource/Igor_Lukšić__2","Prime Minister of Montenegro","45","102"
"http://dbpedia.org/resource/Abdiweli_Mohamed_Ali","http://dbpedia.org/resource/Abdiweli_Mohamed_Ali__2","Prime Minister of Somalia","69","130"
"http://dbpedia.org/resource/Aires_Ali","http://dbpedia.org/resource/Aires_Ali__1","Prime Minister of Mozambique","14","23"
"http://dbpedia.org/resource/Abdurrahim_El-Keib","http://dbpedia.org/resource/Abdurrahim_El-Keib__1","Prime Minister of Libya","96","102"
"http://dbpedia.org/resource/Jeannot_Ahoussou-Kouadio","http://dbpedia.org/resource/Jeannot_Ahoussou-Kouadio__1","Prime Minister of the Ivory Coast","14","42"
"http://dbpedia.org/resource/Faustin-Archange_Touadéra","http://dbpedia.org/resource/Faustin-Archange_Touadéra__1","Prime Minister of the Central African Republic","33","57"
"http://dbpedia.org/resource/Tillman_Thomas","http://dbpedia.org/resource/Tillman_Thomas__1","Prime Minister of Grenada","65","52"
"http://dbpedia.org/resource/Dileita_Mohamed_Dileita","http://dbpedia.org/resource/Dileita_Mohamed_Dileita__2","Prime Minister of Djibouti","38","66"
"http://dbpedia.org/resource/Jigme_Thinley","http://dbpedia.org/resource/Jigme_Thinley__1","Prime Minister of Bhutan","95","71"
"http://dbpedia.org/resource/Emmanuel_Nadingar","http://dbpedia.org/resource/Emmanuel_Nadingar__1","Prime Minister of Chad","12","34"
"http://dbpedia.org/resource/Klaus_Tschütscher","http://dbpedia.org/resource/Klaus_Tschütscher__1","Prime Minister of Liechtenstein","25","43"
"http://dbpedia.org/resource/David_McAllister","http://dbpedia.org/resource/David_McAllister__1","Prime Minister of Lower Saxony","35","74"
"http://dbpedia.org/resource/Raila_Odinga","http://dbpedia.org/resource/Raila_Odinga__1","Prime Minister of Kenya","214","202"
"http://dbpedia.org/resource/Kim_Hwang-sik","http://dbpedia.org/resource/Kim_Hwang-sik__1","Prime Minister of South Korea","23","44"
"http://dbpedia.org/resource/Kuupik_Kleist","http://dbpedia.org/resource/Kuupik_Kleist__1","Prime Minister of Greenland","33","71"
"http://dbpedia.org/resource/Willy_Telavi","http://dbpedia.org/resource/Willy_Telavi__1","Prime Minister of Tuvalu","63","58"
"http://dbpedia.org/resource/Hamad_bin_Jassim_bin_Jaber_Al_Thani","http://dbpedia.org/resource/Hamad_bin_Jassim_bin_Jaber_Al_Thani__1","Prime Minister of Qatar","130","101"
"http://dbpedia.org/resource/İrsen_Küçük","http://dbpedia.org/resource/İrsen_Küçük__1","Prime Minister of Northern Cyprus","31","32"
"http://dbpedia.org/resource/Pascal_Koupaki","http://dbpedia.org/resource/Pascal_Koupaki__1","Prime Minister of Benin","15","34"
"http://dbpedia.org/resource/Pyotr_Stepanov","http://dbpedia.org/resource/Pyotr_Stepanov__1","Prime Minister of Transnistria","17","23"
"http://dbpedia.org/resource/Hesham_Qandil","http://dbpedia.org/resource/Hesham_Qandil__1","Prime Minister of Egypt","126","74"
"http://dbpedia.org/resource/Morgan_Tsvangirai","http://dbpedia.org/resource/Morgan_Tsvangirai__1","Prime Minister of Zimbabwe","334","182"
"http://dbpedia.org/resource/Abdoul_Mbaye","http://dbpedia.org/resource/Abdoul_Mbaye__1","Prime Minister of Senegal","26","50"
"http://dbpedia.org/resource/Sibel_Siber","http://dbpedia.org/resource/Sibel_Siber__2","Prime Minister of Northern Cyprus","-1","-1"
"http://dbpedia.org/resource/Nicolas_Tiangaye","http://dbpedia.org/resource/Nicolas_Tiangaye__1","Prime Minister of the Central African Republic","22","49"
"http://dbpedia.org/resource/Jean-Claude_Juncker","http://dbpedia.org/resource/Jean-Claude_Juncker__2","Prime Minister of Luxembourg","202","171"
"http://dbpedia.org/resource/Oqil_Oqilov","http://dbpedia.org/resource/Oqil_Oqilov__1","Prime Minister of Tajikistan","37","41"
"http://dbpedia.org/resource/Hamdija_Lipovača","http://dbpedia.org/resource/Hamdija_Lipovača__1","Prime Minister of theUna-Sana Canton","-1","-1"
"http://dbpedia.org/resource/Sead_Čaušević","http://dbpedia.org/resource/Sead_Čaušević__1","Prime Minister of theTuzla Canton","-1","-1"
"http://dbpedia.org/resource/Suad_Zeljković","http://dbpedia.org/resource/Suad_Zeljković__1","Prime Minister of theSarajevo Canton","-1","-1"
"http://dbpedia.org/resource/Valdis_Dombrovskis","http://dbpedia.org/resource/Valdis_Dombrovskis__2","Prime Minister of Latvia","130","84"
"http://dbpedia.org/resource/Andrus_Ansip","http://dbpedia.org/resource/Andrus_Ansip__2","Prime Minister of Estonia","128","103"
"http://dbpedia.org/resource/Najib_Mikati","http://dbpedia.org/resource/Najib_Mikati__1","Prime Minister of Lebanon","154","99"
"http://dbpedia.org/resource/Jean-Marc_Ayrault","http://dbpedia.org/resource/Jean-Marc_Ayrault__2","Prime Minister of France","130","90"
"http://dbpedia.org/resource/Tigran_Sargsyan","http://dbpedia.org/resource/Tigran_Sargsyan__3","Prime Minister of Armenia","45","51"
"http://dbpedia.org/resource/Raymond_Ndong_Sima","http://dbpedia.org/resource/Raymond_Ndong_Sima__1","Prime Minister of Gabon","18","46"
"http://dbpedia.org/resource/Ali_Laarayedh","http://dbpedia.org/resource/Ali_Laarayedh__1","Prime Minister of Tunisia","25","51"
"http://dbpedia.org/resource/Juan_Jiménez_Mayor","http://dbpedia.org/resource/Juan_Jiménez_Mayor__1","Prime Minister of Peru","22","38"
"http://dbpedia.org/resource/Munib_Husejnagić","http://dbpedia.org/resource/Munib_Husejnagić__1","Prime Minister of theZenica-Doboj Canton","-1","-1"
"http://dbpedia.org/resource/César_Villanueva","http://dbpedia.org/resource/César_Villanueva__1","Prime Minister of Peru","-1","-1"
"http://dbpedia.org/resource/Oumar_Tatam_Ly","http://dbpedia.org/resource/Oumar_Tatam_Ly__1","Prime Minister of Mali","-1","-1"
"http://dbpedia.org/resource/Omer_Beriziky","http://dbpedia.org/resource/Omer_Beriziky__1","Prime Minister of Madagascar","21","33"
"http://dbpedia.org/resource/Zhantoro_Satybaldiyev","http://dbpedia.org/resource/Zhantoro_Satybaldiyev__1","Prime Minister of Kyrgyzstan","20","37"
"http://dbpedia.org/resource/Abdi_Farah_Shirdon","http://dbpedia.org/resource/Abdi_Farah_Shirdon__1","Prime Minister of Somalia","52","63"
"http://dbpedia.org/resource/Ali_Zeidan","http://dbpedia.org/resource/Ali_Zeidan__1","Prime Minister of Libya","54","51"
"http://dbpedia.org/resource/Moulaye_Ould_Mohamed_Laghdaf","http://dbpedia.org/resource/Moulaye_Ould_Mohamed_Laghdaf__1","Prime Minister of Mauritania","33","42"
"http://dbpedia.org/resource/Recep_Tayyip_Erdoğan","http://dbpedia.org/resource/Recep_Tayyip_Erdoğan__2","Prime Minister of Turkey","605","365"
"http://dbpedia.org/resource/Baldwin_Spencer","http://dbpedia.org/resource/Baldwin_Spencer__1","Prime Minister of Antigua and Barbuda","93","43"
"http://dbpedia.org/resource/André_Nzapayeké","http://dbpedia.org/resource/André_Nzapayeké__1","Prime Minister of the Central African Republic","-1","-1"
"http://dbpedia.org/resource/Moana_Carcasses_Kalosil","http://dbpedia.org/resource/Moana_Carcasses_Kalosil__1","Prime Minister of Vanuatu","40","65"
"http://dbpedia.org/resource/Aminata_Touré","http://dbpedia.org/resource/Aminata_Touré__1","Prime Minister of Senegal","-1","-1"
"http://dbpedia.org/resource/Leonid_Lakerbaia","http://dbpedia.org/resource/Leonid_Lakerbaia__1","Prime Minister of Abkhazia","46","46"
"http://dbpedia.org/resource/Pierre_Habumuremyi","http://dbpedia.org/resource/Pierre_Habumuremyi__1","Prime Minister of Rwanda","22","45"
"http://dbpedia.org/resource/Ahmed_Maiteeq","http://dbpedia.org/resource/Ahmed_Maiteeq__1","Prime Minister of Libya","-1","-1"
"http://dbpedia.org/resource/René_Cornejo","http://dbpedia.org/resource/René_Cornejo__1","Prime Minister of Peru","-1","-1"
"http://dbpedia.org/resource/Amama_Mbabazi","http://dbpedia.org/resource/Amama_Mbabazi__1","Prime Minister of Uganda","32","94"
"http://dbpedia.org/resource/Donald_Tusk","http://dbpedia.org/resource/Donald_Tusk__2","Prime Minister of Poland","306","207"
"http://dbpedia.org/resource/Abdiweli_Sheikh_Ahmed","http://dbpedia.org/resource/Abdiweli_Sheikh_Ahmed__1","Prime Minister of Somalia","-1","-1"
"http://dbpedia.org/resource/Navin_Ramgoolam","http://dbpedia.org/resource/Navin_Ramgoolam__1","Prime Minister of Mauritius","169","117"
"http://dbpedia.org/resource/Gabriel_Costa","http://dbpedia.org/resource/Gabriel_Costa__1","Prime Minister of São Tomé and Príncipe","37","28"
"http://dbpedia.org/resource/Hashim_Thaçi","http://dbpedia.org/resource/Hashim_Thaçi__1","Prime Minister of Kosovo","161","131"
"http://dbpedia.org/resource/Norovyn_Altankhuyag","http://dbpedia.org/resource/Norovyn_Altankhuyag__1","Prime Minister of Mongolia","51","42"
"http://dbpedia.org/resource/Mikhail_Myasnikovich","http://dbpedia.org/resource/Mikhail_Myasnikovich__1","Prime Minister of Belarus","19","34"
"http://dbpedia.org/resource/Sialeʻataongo_Tuʻivakanō","http://dbpedia.org/resource/Sialeʻataongo_Tuʻivakanō__1","Prime Minister of Tonga","82","58"
"http://dbpedia.org/resource/Luc-Adolphe_Tiao","http://dbpedia.org/resource/Luc-Adolphe_Tiao__1","Prime Minister of Burkina Faso","20","44"
"http://dbpedia.org/resource/Laurent_Lamothe","http://dbpedia.org/resource/Laurent_Lamothe__1","Prime Minister of Haiti","30","46"
"http://dbpedia.org/resource/Mohammed_Basindawa","http://dbpedia.org/resource/Mohammed_Basindawa__1","Prime Minister of Yemen","36","42"
"http://dbpedia.org/resource/Denzil_Douglas","http://dbpedia.org/resource/Denzil_Douglas__1","Prime Minister of Saint Kitts and Nevis","84","66"
"http://dbpedia.org/resource/Mehdi_Jomaa","http://dbpedia.org/resource/Mehdi_Jomaa__1","Prime Minister of Tunisia","-1","-1"
"http://dbpedia.org/resource/Antonis_Samaras","http://dbpedia.org/resource/Antonis_Samaras__1","Prime Minister of Greece","124","166"
"http://dbpedia.org/resource/Hage_Geingob","http://dbpedia.org/resource/Hage_Geingob__2","Prime Minister of Namibia","78","134"
