"person","place","date"
"http://dbpedia.org/resource/Helen_Darling","http://dbpedia.org/resource/Columbus,_Ohio",1978-08-29
"http://dbpedia.org/resource/Tyler_Denk","http://dbpedia.org/resource/Columbus,_Ohio",1976-09-26
"http://dbpedia.org/resource/Shag_Thomas","http://dbpedia.org/resource/Columbus,_Ohio",1924-08-11
"http://dbpedia.org/resource/Charles_E._Kirk","http://dbpedia.org/resource/Columbus,_Ohio","1971"
"http://dbpedia.org/resource/Charles_E._Kirk","http://dbpedia.org/resource/Columbus,_Ohio",1971-04-27
"http://dbpedia.org/resource/Fred_Curry_Jr.","http://dbpedia.org/resource/Columbus,_Ohio",1977-05-19
"http://dbpedia.org/resource/Jacqueline_Woodson","http://dbpedia.org/resource/Columbus,_Ohio",1963-02-12
"http://dbpedia.org/resource/Leon_Jenkins","http://dbpedia.org/resource/Columbus,_Ohio",1950-08-18
"http://dbpedia.org/resource/Naki_Akarobettoe","http://dbpedia.org/resource/Columbus,_Ohio",1984-05-11
"http://dbpedia.org/resource/Ross_Barbour_(singer)","http://dbpedia.org/resource/Columbus,_Indiana",1928-12-31
"http://dbpedia.org/resource/Ross_Barbour_(singer)","http://dbpedia.org/resource/Columbus,_Ohio",1928-12-31
"http://dbpedia.org/resource/Ryan_Wochomurka","http://dbpedia.org/resource/Columbus,_Indiana",1983-06-20
"http://dbpedia.org/resource/Terry_Glenn","http://dbpedia.org/resource/Columbus,_Ohio",1974-07-23
"http://dbpedia.org/resource/George_Starbuck","http://dbpedia.org/resource/Columbus,_Ohio",1931-06-15
"http://dbpedia.org/resource/Charles_B._Morrey,_Jr.","http://dbpedia.org/resource/Columbus,_Ohio",1907-07-23
"http://dbpedia.org/resource/Elma_Steck","http://dbpedia.org/resource/Columbus,_Ohio",1923-05-03
"http://dbpedia.org/resource/Larry_Jones_(basketball)","http://dbpedia.org/resource/Columbus,_Ohio",1942-09-22
"http://dbpedia.org/resource/Andrew_VanWyngarden","http://dbpedia.org/resource/Columbia,_Missouri",1983-02-01
"http://dbpedia.org/resource/Brian_Grant","http://dbpedia.org/resource/Columbus,_Ohio",1972-03-05
"http://dbpedia.org/resource/Mike_Gebhardt","http://dbpedia.org/resource/Columbus,_Ohio",1965-11-25
"http://dbpedia.org/resource/Wendy_Thomas","http://dbpedia.org/resource/Columbus,_Ohio",1961-09-14
"http://dbpedia.org/resource/Aaron_McCollough","http://dbpedia.org/resource/Columbus,_Ohio","1971"
"http://dbpedia.org/resource/Billy_Purtell","http://dbpedia.org/resource/Columbus,_Ohio",1886-01-06
"http://dbpedia.org/resource/Josh_Kroenke","http://dbpedia.org/resource/Columbia,_Missouri",1980-05-07
"http://dbpedia.org/resource/Keith_Griffin_(American_football)","http://dbpedia.org/resource/Columbus,_Ohio",1961-10-26
"http://dbpedia.org/resource/Paul_Haynes_(American_football)","http://dbpedia.org/resource/Columbus,_Ohio",1969-07-11
"http://dbpedia.org/resource/Sara_Reeser","http://dbpedia.org/resource/Columbus,_Ohio",1925-02-11
"http://dbpedia.org/resource/Terry_Ray_(actor)","http://dbpedia.org/resource/Columbus,_Ohio",1961-02-12
"http://dbpedia.org/resource/Tom_McVea","http://dbpedia.org/resource/Columbia,_Missouri",1945-03-02
"http://dbpedia.org/resource/Archie_Griffin","http://dbpedia.org/resource/Columbus,_Ohio",1954-08-21
"http://dbpedia.org/resource/Charles_G._Bond","http://dbpedia.org/resource/Columbus,_Ohio",1877-05-29
"http://dbpedia.org/resource/Chris_Moss","http://dbpedia.org/resource/Columbus,_Ohio",1980-02-07
"http://dbpedia.org/resource/Tony_Borne","http://dbpedia.org/resource/Columbus,_Ohio",1926-07-13
"http://dbpedia.org/resource/Robert_O'Shaughnessy","http://dbpedia.org/resource/Columbus,_Ohio",1918-02-23
"http://dbpedia.org/resource/Otto_Beatty,_Jr.","http://dbpedia.org/resource/Columbus,_Ohio",1940-01-26
"http://dbpedia.org/resource/Gary_Burley","http://dbpedia.org/resource/Columbus,_Ohio",1952-12-08
"http://dbpedia.org/resource/M._L._Harris","http://dbpedia.org/resource/Columbus,_Ohio",1954-01-16
"http://dbpedia.org/resource/Thomas_Milnes","http://dbpedia.org/resource/Columbus,_Indiana",1870-03-31
"http://dbpedia.org/resource/Robert_Sowell","http://dbpedia.org/resource/Columbus,_Ohio",1961-06-23
"http://dbpedia.org/resource/Eileen_Heckart","http://dbpedia.org/resource/Columbus,_Ohio",1919-03-29
"http://dbpedia.org/resource/Rahsaan_Roland_Kirk","http://dbpedia.org/resource/Columbus,_Ohio",1935-08-07
"http://dbpedia.org/resource/Bob_Karch","http://dbpedia.org/resource/Columbus,_Ohio",1894-07-04
"http://dbpedia.org/resource/Brian_Thacker","http://dbpedia.org/resource/Columbus,_Ohio",1945-04-25
"http://dbpedia.org/resource/Frank_Truitt","http://dbpedia.org/resource/Columbus,_Ohio",1925-04-04
"http://dbpedia.org/resource/Fred_Martinelli","http://dbpedia.org/resource/Columbus,_Ohio",1929-02-15
"http://dbpedia.org/resource/Jake_Adelstein","http://dbpedia.org/resource/Columbia,_Missouri",1969-03-28
"http://dbpedia.org/resource/Joe_Cooper_(linebacker)","http://dbpedia.org/resource/Columbus,_Ohio",1979-01-22
"http://dbpedia.org/resource/Larry_Darnell","http://dbpedia.org/resource/Columbus,_Ohio",1928-12-21
"http://dbpedia.org/resource/Nicole_Pulliam","http://dbpedia.org/resource/Columbus,_Ohio",1982-05-10
"http://dbpedia.org/resource/Ralston_Westlake","http://dbpedia.org/resource/Columbus,_Ohio",1907-08-27
"http://dbpedia.org/resource/Simone_Biles","http://dbpedia.org/resource/Columbus,_Ohio",1997-03-14
"http://dbpedia.org/resource/Lilia_Osterloh","http://dbpedia.org/resource/Columbus,_Ohio",1978-04-07
"http://dbpedia.org/resource/Jessica_Capshaw","http://dbpedia.org/resource/Columbia,_Missouri",1976-08-09
"http://dbpedia.org/resource/Kris_Jordan","http://dbpedia.org/resource/Columbus,_Ohio",1977-01-14
"http://dbpedia.org/resource/Mark_M._Noble","http://dbpedia.org/resource/Columbus,_Ohio",1976-07-03
"http://dbpedia.org/resource/Michael_Mandt","http://dbpedia.org/resource/Columbus,_Ohio",1971-10-25
"http://dbpedia.org/resource/Tom_Moody_(politician)","http://dbpedia.org/resource/Columbus,_Ohio",1929-11-26
"http://dbpedia.org/resource/Tom_Moody_(politician)","http://dbpedia.org/resource/Columbus,_Ohio","1930"
"http://dbpedia.org/resource/Alexander_S._Lilley","http://dbpedia.org/resource/Columbus,_Ohio",1867-12-07
"http://dbpedia.org/resource/Leroy_Morney","http://dbpedia.org/resource/Columbus,_Ohio",1909-05-13
"http://dbpedia.org/resource/Martin_Nessley","http://dbpedia.org/resource/Columbus,_Ohio",1965-02-16
"http://dbpedia.org/resource/Thomas_M._Herbert","http://dbpedia.org/resource/Columbus,_Ohio",1927-12-01
"http://dbpedia.org/resource/Iona_Morris","http://dbpedia.org/resource/Columbus,_Ohio",1957-05-23
"http://dbpedia.org/resource/Richard_Foltz","http://dbpedia.org/resource/Columbus,_Ohio","1961"
"http://dbpedia.org/resource/Richard_Foltz","http://dbpedia.org/resource/Columbus,_Ohio",1961-04-19
"http://dbpedia.org/resource/Bob_Gillespie","http://dbpedia.org/resource/Columbus,_Ohio",1919-10-08
"http://dbpedia.org/resource/Jon_Warden","http://dbpedia.org/resource/Columbus,_Ohio",1946-10-01
"http://dbpedia.org/resource/Gregory_Franks","http://dbpedia.org/resource/Columbus,_Ohio",1958-08-07
"http://dbpedia.org/resource/Alexa_Bliss","http://dbpedia.org/resource/Columbus,_Ohio",1991-08-09
"http://dbpedia.org/resource/Jeff_Choate","http://dbpedia.org/resource/Columbus,_Ohio",1970-06-15
"http://dbpedia.org/resource/Philip_H._Bruck","http://dbpedia.org/resource/Columbus,_Ohio",1845-01-06
"http://dbpedia.org/resource/Bob_Vanatta","http://dbpedia.org/resource/Columbia,_Missouri",1918-07-07
"http://dbpedia.org/resource/Curtis_Keaton","http://dbpedia.org/resource/Columbus,_Ohio",1976-10-18
"http://dbpedia.org/resource/Joe_Schiavoni","http://dbpedia.org/resource/Columbus,_Ohio",1979-09-21
"http://dbpedia.org/resource/Kramer_Williamson","http://dbpedia.org/resource/Columbus,_Ohio",1950-06-26
"http://dbpedia.org/resource/Lisa_Bonder","http://dbpedia.org/resource/Columbus,_Ohio",1965-10-16
"http://dbpedia.org/resource/Nick_Igel","http://dbpedia.org/resource/Columbus,_Ohio",1972-03-07
"http://dbpedia.org/resource/Paul_Naumoff","http://dbpedia.org/resource/Columbus,_Ohio",1945-07-03
"http://dbpedia.org/resource/Scott_Oden","http://dbpedia.org/resource/Columbus,_Indiana",1967-06-24
"http://dbpedia.org/resource/Grace_Cunard","http://dbpedia.org/resource/Columbus,_Ohio",1893-04-08
"http://dbpedia.org/resource/Michael_Feinstein","http://dbpedia.org/resource/Columbus,_Ohio",1956-09-07
"http://dbpedia.org/resource/Clark_V._Poling","http://dbpedia.org/resource/Columbus,_Ohio",1910-08-07
"http://dbpedia.org/resource/Greg_Bell_(American_football)","http://dbpedia.org/resource/Columbus,_Ohio",1962-08-01
"http://dbpedia.org/resource/Hal_McPhail","http://dbpedia.org/resource/Columbus,_Ohio",1912-10-26
"http://dbpedia.org/resource/John_Patrick_Barnes","http://dbpedia.org/resource/Columbia,_Missouri",1941-07-02
"http://dbpedia.org/resource/Marnie_McPhail","http://dbpedia.org/resource/Columbus,_Ohio",1966-07-04
"http://dbpedia.org/resource/Tyler_Hansbrough","http://dbpedia.org/resource/Columbia,_Missouri",1985-11-03
"http://dbpedia.org/resource/Larry_Wolpert","http://dbpedia.org/resource/Columbus,_Ohio",1956-04-05
"http://dbpedia.org/resource/Ronald_E._Rosser","http://dbpedia.org/resource/Columbus,_Ohio",1929-10-24
"http://dbpedia.org/resource/Clyde_A._Vaughn","http://dbpedia.org/resource/Columbia,_Missouri",1946-04-27
"http://dbpedia.org/resource/Cody_White","http://dbpedia.org/resource/Columbus,_Ohio",1988-07-01
"http://dbpedia.org/resource/Isaiah_Pead","http://dbpedia.org/resource/Columbus,_Ohio",1989-12-14
"http://dbpedia.org/resource/John_Baldwin_Neil","http://dbpedia.org/resource/Columbus,_Ohio",1842-07-28
"http://dbpedia.org/resource/Pamela_L._Spratlen","http://dbpedia.org/resource/Columbus,_Ohio","1954"
"http://dbpedia.org/resource/Richard_Roth_(politician)","http://dbpedia.org/resource/Columbus,_Ohio","1950"
"http://dbpedia.org/resource/Richard_Roth_(politician)","http://dbpedia.org/resource/Columbus,_Ohio",1950-11-06
"http://dbpedia.org/resource/Sam_Groom","http://dbpedia.org/resource/Columbus,_Ohio",1938-06-13
"http://dbpedia.org/resource/Richard_A._Lockshin","http://dbpedia.org/resource/Columbus,_Ohio","1937"
"http://dbpedia.org/resource/Leon_McCarty","http://dbpedia.org/resource/Columbus,_Ohio",1888-06-20
"http://dbpedia.org/resource/Bob_Ebinger","http://dbpedia.org/resource/Columbus,_Ohio",1944-12-26
"http://dbpedia.org/resource/Jim_McKee","http://dbpedia.org/resource/Columbus,_Ohio",1947-02-01
"http://dbpedia.org/resource/Michael_Stinziano","http://dbpedia.org/resource/Columbus,_Ohio",1979-11-29
"http://dbpedia.org/resource/Bobby_Walston","http://dbpedia.org/resource/Columbus,_Ohio",1928-10-17
"http://dbpedia.org/resource/Chip_Cox","http://dbpedia.org/resource/Columbus,_Ohio",1983-06-24
"http://dbpedia.org/resource/Fred_Lazarus,_Jr.","http://dbpedia.org/resource/Columbus,_Ohio",1884-10-29
"http://dbpedia.org/resource/Race_Owen","http://dbpedia.org/resource/Columbia,_Missouri",1975-07-12
"http://dbpedia.org/resource/Douglass_Crockwell","http://dbpedia.org/resource/Columbus,_Ohio",1904-04-29
"http://dbpedia.org/resource/Arthur_M._Schlesinger,_Jr.","http://dbpedia.org/resource/Columbus,_Ohio",1917-10-15
"http://dbpedia.org/resource/Bob_Lee_(quarterback)","http://dbpedia.org/resource/Columbus,_Ohio",1946-08-07
"http://dbpedia.org/resource/John_O'Brien_(outfielder)","http://dbpedia.org/resource/Columbus,_Ohio",1851-10-22
"http://dbpedia.org/resource/Randy_Savage","http://dbpedia.org/resource/Columbus,_Ohio",1952-11-15
"http://dbpedia.org/resource/Roger_Smith_(executive)","http://dbpedia.org/resource/Columbus,_Ohio",1925-07-12
"http://dbpedia.org/resource/Seth_Stammler","http://dbpedia.org/resource/Columbus,_Ohio",1981-09-29
"http://dbpedia.org/resource/Xander_Corvus","http://dbpedia.org/resource/Columbus,_Ohio",1988-11-18
"http://dbpedia.org/resource/William_Rainey_Marshall","http://dbpedia.org/resource/Columbia,_Missouri",1825-10-17
"http://dbpedia.org/resource/Alex_Grey","http://dbpedia.org/resource/Columbus,_Ohio",1953-11-29
"http://dbpedia.org/resource/Granville_Woods","http://dbpedia.org/resource/Columbus,_Ohio",1856-04-23
"http://dbpedia.org/resource/Lawrence_Funderburke","http://dbpedia.org/resource/Columbus,_Ohio",1970-12-15
"http://dbpedia.org/resource/George_Bellows","http://dbpedia.org/resource/Columbus,_Ohio",1882-08-19
"http://dbpedia.org/resource/Jack_Bickham","http://dbpedia.org/resource/Columbus,_Ohio",1930-09-02
"http://dbpedia.org/resource/Jermaine_Stewart","http://dbpedia.org/resource/Columbus,_Ohio",1957-09-07
"http://dbpedia.org/resource/Lynn_Toler","http://dbpedia.org/resource/Columbus,_Ohio",1958-10-25
"http://dbpedia.org/resource/Lynn_Toler","http://dbpedia.org/resource/Columbus,_Ohio",1959-10-25
"http://dbpedia.org/resource/Maggie_Orth","http://dbpedia.org/resource/Columbus,_Ohio","1964"
"http://dbpedia.org/resource/Robert_McCall_(artist)","http://dbpedia.org/resource/Columbus,_Ohio",1919-12-23
"http://dbpedia.org/resource/William_Crain_(filmmaker)","http://dbpedia.org/resource/Columbus,_Ohio",1949-06-20
"http://dbpedia.org/resource/George_Blackburn_(American_football)","http://dbpedia.org/resource/Columbus,_Ohio",1913-10-14
"http://dbpedia.org/resource/T._S._Sullivant","http://dbpedia.org/resource/Columbus,_Ohio","1854"
"http://dbpedia.org/resource/Charles_Anderson_(businessman)","http://dbpedia.org/resource/Columbus,_Ohio",1917-11-14
"http://dbpedia.org/resource/DeAngelo_Smith","http://dbpedia.org/resource/Columbus,_Ohio",1986-07-17
"http://dbpedia.org/resource/Stanley_H._Ford","http://dbpedia.org/resource/Columbus,_Ohio",1877-01-30
"http://dbpedia.org/resource/Debbi_Lawrence","http://dbpedia.org/resource/Columbus,_Indiana",1961-10-15
"http://dbpedia.org/resource/Eugene_Borowitz","http://dbpedia.org/resource/Columbus,_Ohio",1924-02-20
"http://dbpedia.org/resource/George_J._Karb","http://dbpedia.org/resource/Columbus,_Ohio",1858-02-15
"http://dbpedia.org/resource/J._Michael_McGinnis","http://dbpedia.org/resource/Columbia,_Missouri",1944-07-12
"http://dbpedia.org/resource/Jon_Tenuta","http://dbpedia.org/resource/Columbus,_Ohio",1957-02-25
"http://dbpedia.org/resource/Kliff_Hanger","http://dbpedia.org/resource/Columbus,_Ohio",1975-04-30
"http://dbpedia.org/resource/Leo_Lewis_(wide_receiver)","http://dbpedia.org/resource/Columbia,_Missouri",1956-09-17
"http://dbpedia.org/resource/Martin_Nesbitt_(businessman)","http://dbpedia.org/resource/Columbus,_Ohio",1962-11-29
"http://dbpedia.org/resource/Ryan_Wilson_(athlete)","http://dbpedia.org/resource/Columbus,_Ohio",1980-12-19
"http://dbpedia.org/resource/Tyler_Johnson_(baseball)","http://dbpedia.org/resource/Columbia,_Missouri",1981-06-07
"http://dbpedia.org/resource/Caleb_Bostic","http://dbpedia.org/resource/Columbus,_Ohio",1988-08-25
"http://dbpedia.org/resource/Conrad_Reeder","http://dbpedia.org/resource/Columbus,_Ohio",1954-01-24
"http://dbpedia.org/resource/Alphonso_Carreker","http://dbpedia.org/resource/Columbus,_Ohio",1962-05-25
"http://dbpedia.org/resource/Butch_Wade","http://dbpedia.org/resource/Columbus,_Indiana",1945-06-06
"http://dbpedia.org/resource/Ernie_Wheelwright","http://dbpedia.org/resource/Columbus,_Ohio",1984-07-10
"http://dbpedia.org/resource/Shaun_Stonerook","http://dbpedia.org/resource/Columbus,_Ohio",1977-08-19
"http://dbpedia.org/resource/Benjamin_Anderson","http://dbpedia.org/resource/Columbia,_Missouri",1886-05-01
"http://dbpedia.org/resource/Wes_Cates","http://dbpedia.org/resource/Columbus,_Ohio",1979-10-03
"http://dbpedia.org/resource/Thelma_Thall","http://dbpedia.org/resource/Columbus,_Ohio","1924"
"http://dbpedia.org/resource/Chad_Barson","http://dbpedia.org/resource/Columbus,_Ohio",1991-02-25
"http://dbpedia.org/resource/Jeanette_Eaton","http://dbpedia.org/resource/Columbus,_Ohio",1886-11-30
"http://dbpedia.org/resource/Jamal_Duff","http://dbpedia.org/resource/Columbus,_Ohio","0019"
"http://dbpedia.org/resource/Jamal_Duff","http://dbpedia.org/resource/Columbus,_Ohio",1972-03-11
"http://dbpedia.org/resource/John_Mistler","http://dbpedia.org/resource/Columbia,_Missouri",1958-10-28
"http://dbpedia.org/resource/Casey_Close","http://dbpedia.org/resource/Columbus,_Ohio",1963-10-21
"http://dbpedia.org/resource/Clare_Rojas","http://dbpedia.org/resource/Columbus,_Ohio","1976"
"http://dbpedia.org/resource/Owa_Odighizuwa","http://dbpedia.org/resource/Columbus,_Ohio",1992-04-01
"http://dbpedia.org/resource/Edward_C._Turner","http://dbpedia.org/resource/Columbus,_Ohio",1872-03-26
"http://dbpedia.org/resource/Fred_Morris_Dearing","http://dbpedia.org/resource/Columbia,_Missouri",1879-11-19
"http://dbpedia.org/resource/Yvette_McGee_Brown","http://dbpedia.org/resource/Columbus,_Ohio","1960"
"http://dbpedia.org/resource/Robert_H._Miller_(jurist)","http://dbpedia.org/resource/Columbus,_Ohio",1919-03-03
"http://dbpedia.org/resource/Humphrey_Pearson","http://dbpedia.org/resource/Columbus,_Ohio",1893-11-30
"http://dbpedia.org/resource/Irving_Howbert","http://dbpedia.org/resource/Columbus,_Indiana",1846-04-11
"http://dbpedia.org/resource/Daniel_Innis","http://dbpedia.org/resource/Columbus,_Ohio",1963-04-07
"http://dbpedia.org/resource/Dennis_Fowlkes","http://dbpedia.org/resource/Columbus,_Ohio",1961-03-11
"http://dbpedia.org/resource/Bob_Quinn_(baseball)","http://dbpedia.org/resource/Columbus,_Ohio",1870-02-14
"http://dbpedia.org/resource/Mark_Davis_(boxer)","http://dbpedia.org/resource/Columbus,_Ohio",1987-01-15
"http://dbpedia.org/resource/Beverly_D'Angelo","http://dbpedia.org/resource/Columbus,_Ohio",1951-11-15
"http://dbpedia.org/resource/Gary_Anderson_(running_back)","http://dbpedia.org/resource/Columbia,_Missouri",1961-04-18
"http://dbpedia.org/resource/Harry_Edison","http://dbpedia.org/resource/Columbus,_Ohio",1915-10-10
"http://dbpedia.org/resource/Kellie_Waymire","http://dbpedia.org/resource/Columbus,_Ohio",1967-07-27
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1995","http://dbpedia.org/resource/Columbus,_Ohio",1968-03-30
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1995","http://dbpedia.org/resource/Columbus,_Ohio",1968-12-10
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1995","http://dbpedia.org/resource/Columbus,_Ohio",1969-04-19
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1995","http://dbpedia.org/resource/Columbus,_Ohio",1969-10-30
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1995","http://dbpedia.org/resource/Columbus,_Ohio",1970-01-31
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1995","http://dbpedia.org/resource/Columbus,_Ohio",1971-02-18
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1995","http://dbpedia.org/resource/Columbus,_Ohio",1971-11-27
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1995","http://dbpedia.org/resource/Columbus,_Ohio",1972-09-21
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1995","http://dbpedia.org/resource/Columbus,_Ohio",1973-09-04
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1995","http://dbpedia.org/resource/Columbus,_Ohio",1973-10-06
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1995","http://dbpedia.org/resource/Columbus,_Ohio",1974-02-01
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1995","http://dbpedia.org/resource/Columbus,_Ohio",1974-11-25
"http://dbpedia.org/resource/Isaac_N._Ebey","http://dbpedia.org/resource/Columbus,_Ohio",1818-01-22
"http://dbpedia.org/resource/Aminah_Robinson","http://dbpedia.org/resource/Columbus,_Ohio",1940-02-18
"http://dbpedia.org/resource/Emily_Elizabeth_Douglas","http://dbpedia.org/resource/Columbus,_Ohio",1982-03-24
"http://dbpedia.org/resource/Jeffrey_Angles","http://dbpedia.org/resource/Columbus,_Ohio",1971-07-10
"http://dbpedia.org/resource/Stan_Blinka","http://dbpedia.org/resource/Columbus,_Ohio",1957-04-29
"http://dbpedia.org/resource/Tony_Core","http://dbpedia.org/resource/Columbus,_Ohio",1964-03-20
"http://dbpedia.org/resource/Herb_Williams","http://dbpedia.org/resource/Columbus,_Ohio",1958-02-16
"http://dbpedia.org/resource/J._H._Long","http://dbpedia.org/resource/Columbus,_Ohio",1845-11-27
"http://dbpedia.org/resource/Jack_Graf","http://dbpedia.org/resource/Columbus,_Ohio",1919-04-19
"http://dbpedia.org/resource/Jerome_Dillon","http://dbpedia.org/resource/Columbus,_Ohio",1969-07-16
"http://dbpedia.org/resource/Matt_Hudson","http://dbpedia.org/resource/Columbus,_Ohio",1966-07-09
"http://dbpedia.org/resource/Mel_Nowell","http://dbpedia.org/resource/Columbus,_Ohio",1939-12-27
"http://dbpedia.org/resource/Blaine_Wilson","http://dbpedia.org/resource/Columbus,_Ohio",1974-08-03
"http://dbpedia.org/resource/Hal_Williams","http://dbpedia.org/resource/Columbus,_Ohio",1938-12-14
"http://dbpedia.org/resource/Conrad_James","http://dbpedia.org/resource/Columbus,_Ohio","1974"
"http://dbpedia.org/resource/Bill_Willis","http://dbpedia.org/resource/Columbus,_Ohio",1921-10-05
"http://dbpedia.org/resource/Carter_Arey","http://dbpedia.org/resource/Columbia,_Missouri",1989-12-17
"http://dbpedia.org/resource/Daniel_Oerther","http://dbpedia.org/resource/Columbus,_Ohio",1972-10-11
"http://dbpedia.org/resource/Madison_Rayne","http://dbpedia.org/resource/Columbus,_Ohio",1986-02-05
"http://dbpedia.org/resource/Brad_Hatfield","http://dbpedia.org/resource/Columbus,_Ohio",1956-05-15
"http://dbpedia.org/resource/Heidi_Mark","http://dbpedia.org/resource/Columbus,_Ohio",1971-02-18
"http://dbpedia.org/resource/Leon_W._Johnson","http://dbpedia.org/resource/Columbia,_Missouri",1904-09-13
"http://dbpedia.org/resource/Printz_Board","http://dbpedia.org/resource/Columbus,_Ohio",1982-09-11
"http://dbpedia.org/resource/Scott_Ourth","http://dbpedia.org/resource/Columbia,_Missouri",1959-02-07
"http://dbpedia.org/resource/Rob_Benedict","http://dbpedia.org/resource/Columbia,_Missouri",1970-09-21
"http://dbpedia.org/resource/Gene_Sheldon","http://dbpedia.org/resource/Columbus,_Ohio",1908-02-01
"http://dbpedia.org/resource/Hoylande_Young","http://dbpedia.org/resource/Columbus,_Ohio",1903-06-26
"http://dbpedia.org/resource/Ryan_W._Ferguson","http://dbpedia.org/resource/Columbia,_Missouri",1984-10-19
"http://dbpedia.org/resource/Georgia_Backus","http://dbpedia.org/resource/Columbus,_Ohio",1901-10-13
"http://dbpedia.org/resource/Burgess_Owens","http://dbpedia.org/resource/Columbus,_Ohio",1951-08-02
"http://dbpedia.org/resource/David_Key_(American_football)","http://dbpedia.org/resource/Columbus,_Ohio",1968-03-27
"http://dbpedia.org/resource/William_F._Cloud","http://dbpedia.org/resource/Columbus,_Ohio",1825-03-23
"http://dbpedia.org/resource/George_Curtis_Smith","http://dbpedia.org/resource/Columbus,_Ohio","1973"
"http://dbpedia.org/resource/Antonio_Daniels","http://dbpedia.org/resource/Columbus,_Ohio",1975-03-19
"http://dbpedia.org/resource/Bow_Wow_(rapper)","http://dbpedia.org/resource/Columbus,_Ohio",1987-03-09
"http://dbpedia.org/resource/Frank_J._Nunlist","http://dbpedia.org/resource/Columbus,_Ohio",1913-09-08
"http://dbpedia.org/resource/Hailey_Hatred","http://dbpedia.org/resource/Columbus,_Ohio",1983-11-04
"http://dbpedia.org/resource/Mike_Montler","http://dbpedia.org/resource/Columbus,_Ohio",1944-01-11
"http://dbpedia.org/resource/Pat_Borders","http://dbpedia.org/resource/Columbus,_Ohio",1963-05-14
"http://dbpedia.org/resource/Travis_Hankins","http://dbpedia.org/resource/Columbus,_Indiana","1972"
"http://dbpedia.org/resource/Eddie_Milner","http://dbpedia.org/resource/Columbus,_Ohio",1955-05-21
"http://dbpedia.org/resource/Pat_Tiberi","http://dbpedia.org/resource/Columbus,_Ohio",1962-10-21
"http://dbpedia.org/resource/Steve_LaTourette","http://dbpedia.org/resource/Cleveland",1954-07-22
"http://dbpedia.org/resource/Fred_Neil","http://dbpedia.org/resource/Cleveland",1936-03-16
"http://dbpedia.org/resource/Milton_Shapp","http://dbpedia.org/resource/Cleveland",1912-06-25
"http://dbpedia.org/resource/Traa_Daniels","http://dbpedia.org/resource/Cleveland",1970-12-30
"http://dbpedia.org/resource/Adele_Bertei","http://dbpedia.org/resource/Cleveland",1955-04-08
"http://dbpedia.org/resource/Doug_Smith_(offensive_lineman)","http://dbpedia.org/resource/Columbus,_Ohio",1956-11-25
"http://dbpedia.org/resource/Jerry_Page","http://dbpedia.org/resource/Columbus,_Ohio",1961-01-15
"http://dbpedia.org/resource/Larry_Weber","http://dbpedia.org/resource/Cleveland",1955-07-07
"http://dbpedia.org/resource/Larry_Weber","http://dbpedia.org/resource/Columbus,_Ohio",1955-07-07
"http://dbpedia.org/resource/Clarence_Kolb","http://dbpedia.org/resource/Cleveland",1874-07-31
"http://dbpedia.org/resource/Dave_Zawatson","http://dbpedia.org/resource/Cleveland",1966-04-13
"http://dbpedia.org/resource/Eric_Rowe","http://dbpedia.org/resource/Cleveland",1992-10-03
"http://dbpedia.org/resource/Frank_Runyeon","http://dbpedia.org/resource/Cleveland",1953-08-23
"http://dbpedia.org/resource/Jeane_Manson","http://dbpedia.org/resource/Cleveland",1950-10-01
"http://dbpedia.org/resource/David_E._Miller","http://dbpedia.org/resource/Cleveland",1962-09-23
"http://dbpedia.org/resource/Judy_Baker","http://dbpedia.org/resource/Columbia,_Missouri",1960-04-10
"http://dbpedia.org/resource/Rebekah_Johnson","http://dbpedia.org/resource/Cleveland",1976-09-03
"http://dbpedia.org/resource/Rickey_R._Hendon","http://dbpedia.org/resource/Cleveland",1953-12-08
"http://dbpedia.org/resource/Ryan_Stout","http://dbpedia.org/resource/Cleveland",1982-09-30
"http://dbpedia.org/resource/Stan_Savran","http://dbpedia.org/resource/Cleveland",1947-02-25
"http://dbpedia.org/resource/Harriett_Woods","http://dbpedia.org/resource/Cleveland",1927-06-02
"http://dbpedia.org/resource/Jim_Frey","http://dbpedia.org/resource/Cleveland",1931-05-26
"http://dbpedia.org/resource/William_H._Daniels","http://dbpedia.org/resource/Cleveland",1901-12-01
"http://dbpedia.org/resource/Preston_Ward","http://dbpedia.org/resource/Columbia,_Missouri",1927-07-24
"http://dbpedia.org/resource/Bumper_Robinson","http://dbpedia.org/resource/Cleveland",1974-06-19
"http://dbpedia.org/resource/Mehmet_Oz","http://dbpedia.org/resource/Cleveland",1960-06-11
"http://dbpedia.org/resource/Rodney_Tention","http://dbpedia.org/resource/Columbus,_Ohio",1963-05-27
