"player","timePeriod","team","from","to"
"http://dbpedia.org/resource/José_Juan_Barea","http://dbpedia.org/resource/José_Juan_Barea__5","http://dbpedia.org/resource/Minnesota_Timberwolves","2011","2013"
"http://dbpedia.org/resource/Kevin_Love","http://dbpedia.org/resource/Kevin_Love__1","http://dbpedia.org/resource/Minnesota_Timberwolves","2008","2013"
"http://dbpedia.org/resource/Luc_Mbah_a_Moute","http://dbpedia.org/resource/Luc_Mbah_a_Moute__1","http://dbpedia.org/resource/Milwaukee_Bucks","2008","2012"
"http://dbpedia.org/resource/Luc_Mbah_a_Moute","http://dbpedia.org/resource/Luc_Mbah_a_Moute__3","http://dbpedia.org/resource/Minnesota_Timberwolves","2013","2013"
"http://dbpedia.org/resource/Ryan_Hollins","http://dbpedia.org/resource/Ryan_Hollins__4","http://dbpedia.org/resource/Minnesota_Timberwolves","2009","2009"
"http://dbpedia.org/resource/Armond_Hill","http://dbpedia.org/resource/Armond_Hill__4","http://dbpedia.org/resource/Milwaukee_Bucks","1982","1982"
"http://dbpedia.org/resource/DeMarre_Carroll","http://dbpedia.org/resource/DeMarre_Carroll__1","http://dbpedia.org/resource/Memphis_Grizzlies","2009","2010"
"http://dbpedia.org/resource/Dante_Cunningham","http://dbpedia.org/resource/Dante_Cunningham__3","http://dbpedia.org/resource/Memphis_Grizzlies","2011","2011"
"http://dbpedia.org/resource/Dante_Cunningham","http://dbpedia.org/resource/Dante_Cunningham__4","http://dbpedia.org/resource/Minnesota_Timberwolves","2012","2013"
"http://dbpedia.org/resource/Ed_Davis_(basketball)","http://dbpedia.org/resource/Ed_Davis_(basketball)__3","http://dbpedia.org/resource/Memphis_Grizzlies","2012","2013"
"http://dbpedia.org/resource/Seth_Curry","http://dbpedia.org/resource/Seth_Curry__2","http://dbpedia.org/resource/Memphis_Grizzlies","2013","2013"
"http://dbpedia.org/resource/Chris_Johnson_(basketball,_born_1990)","http://dbpedia.org/resource/Chris_Johnson_(basketball,_born_1990)__2","http://dbpedia.org/resource/Memphis_Grizzlies","2012","2012"
"http://dbpedia.org/resource/Chris_Johnson_(basketball,_born_1990)","http://dbpedia.org/resource/Chris_Johnson_(basketball,_born_1990)__8","http://dbpedia.org/resource/Milwaukee_Bucks","2014","2014"
"http://dbpedia.org/resource/Glenn_Robinson_III","http://dbpedia.org/resource/Glenn_Robinson_III__1","http://dbpedia.org/resource/Minnesota_Timberwolves","2014","2014"
"http://dbpedia.org/resource/Courtney_Lee","http://dbpedia.org/resource/Courtney_Lee__5","http://dbpedia.org/resource/Memphis_Grizzlies","2013","2015"
"http://dbpedia.org/resource/Wesley_Johnson_(basketball)","http://dbpedia.org/resource/Wesley_Johnson_(basketball)__1","http://dbpedia.org/resource/Minnesota_Timberwolves","2010","2011"
"http://dbpedia.org/resource/Mark_Madsen","http://dbpedia.org/resource/Mark_Madsen__2","http://dbpedia.org/resource/Minnesota_Timberwolves","2003","2008"
"http://dbpedia.org/resource/Pau_Gasol","http://dbpedia.org/resource/Pau_Gasol__2","http://dbpedia.org/resource/Memphis_Grizzlies","2001","2007"
"http://dbpedia.org/resource/Kevin_Garnett","http://dbpedia.org/resource/Kevin_Garnett__1","http://dbpedia.org/resource/Minnesota_Timberwolves","1995","2006"
"http://dbpedia.org/resource/Andrae_Patterson","http://dbpedia.org/resource/Andrae_Patterson__1","http://dbpedia.org/resource/Minnesota_Timberwolves","1998","2000"
"http://dbpedia.org/resource/Ramon_Sessions","http://dbpedia.org/resource/Ramon_Sessions__1","http://dbpedia.org/resource/Milwaukee_Bucks","2007","2008"
"http://dbpedia.org/resource/Ramon_Sessions","http://dbpedia.org/resource/Ramon_Sessions__3","http://dbpedia.org/resource/Minnesota_Timberwolves","2009","2009"
"http://dbpedia.org/resource/Ramon_Sessions","http://dbpedia.org/resource/Ramon_Sessions__7","http://dbpedia.org/resource/Milwaukee_Bucks","2013","2013"
"http://dbpedia.org/resource/Garrett_Temple","http://dbpedia.org/resource/Garrett_Temple__6","http://dbpedia.org/resource/Milwaukee_Bucks","2010","2010"
"http://dbpedia.org/resource/Quincy_Pondexter","http://dbpedia.org/resource/Quincy_Pondexter__2","http://dbpedia.org/resource/Memphis_Grizzlies","2011","2014"
"http://dbpedia.org/resource/Tobias_Harris","http://dbpedia.org/resource/Tobias_Harris__1","http://dbpedia.org/resource/Milwaukee_Bucks","2011","2012"
"http://dbpedia.org/resource/Sean_Kilpatrick","http://dbpedia.org/resource/Sean_Kilpatrick__3","http://dbpedia.org/resource/Minnesota_Timberwolves","2014","2014"
"http://dbpedia.org/resource/Troy_Daniels","http://dbpedia.org/resource/Troy_Daniels__4","http://dbpedia.org/resource/Minnesota_Timberwolves","2014","2014"
"http://dbpedia.org/resource/Andre_Miller","http://dbpedia.org/resource/Andre_Miller__9","http://dbpedia.org/resource/Minnesota_Timberwolves","2015","2015"
"http://dbpedia.org/resource/Andrew_Bogut","http://dbpedia.org/resource/Andrew_Bogut__1","http://dbpedia.org/resource/Milwaukee_Bucks","2005","2011"
"http://dbpedia.org/resource/Drew_Gooden","http://dbpedia.org/resource/Drew_Gooden__1","http://dbpedia.org/resource/Memphis_Grizzlies","2002","2002"
"http://dbpedia.org/resource/Drew_Gooden","http://dbpedia.org/resource/Drew_Gooden__9","http://dbpedia.org/resource/Milwaukee_Bucks","2010","2012"
"http://dbpedia.org/resource/Earl_Watson","http://dbpedia.org/resource/Earl_Watson__2","http://dbpedia.org/resource/Memphis_Grizzlies","2002","2004"
"http://dbpedia.org/resource/J._J._Redick","http://dbpedia.org/resource/J._J._Redick__2","http://dbpedia.org/resource/Milwaukee_Bucks","2012","2012"
"http://dbpedia.org/resource/Jamaal_Magloire","http://dbpedia.org/resource/Jamaal_Magloire__2","http://dbpedia.org/resource/Milwaukee_Bucks","2005","2005"
"http://dbpedia.org/resource/Mike_Dunleavy,_Jr.","http://dbpedia.org/resource/Mike_Dunleavy,_Jr.__3","http://dbpedia.org/resource/Milwaukee_Bucks","2011","2012"
"http://dbpedia.org/resource/Shaun_Livingston","http://dbpedia.org/resource/Shaun_Livingston__7","http://dbpedia.org/resource/Milwaukee_Bucks","2011","2011"
"http://dbpedia.org/resource/Steve_Blake","http://dbpedia.org/resource/Steve_Blake__3","http://dbpedia.org/resource/Milwaukee_Bucks","2006","2006"
"http://dbpedia.org/resource/Al_Jefferson","http://dbpedia.org/resource/Al_Jefferson__2","http://dbpedia.org/resource/Minnesota_Timberwolves","2007","2009"
"http://dbpedia.org/resource/Charlie_Villanueva","http://dbpedia.org/resource/Charlie_Villanueva__2","http://dbpedia.org/resource/Milwaukee_Bucks","2006","2008"
"http://dbpedia.org/resource/Mike_Miller_(basketball_player)","http://dbpedia.org/resource/Mike_Miller_(basketball_player)__2","http://dbpedia.org/resource/Memphis_Grizzlies","2002","2007"
"http://dbpedia.org/resource/Mike_Miller_(basketball_player)","http://dbpedia.org/resource/Mike_Miller_(basketball_player)__3","http://dbpedia.org/resource/Minnesota_Timberwolves","2008","2008"
"http://dbpedia.org/resource/Mike_Miller_(basketball_player)","http://dbpedia.org/resource/Mike_Miller_(basketball_player)__6","http://dbpedia.org/resource/Memphis_Grizzlies","2013","2013"
"http://dbpedia.org/resource/O._J._Mayo","http://dbpedia.org/resource/O._J._Mayo__1","http://dbpedia.org/resource/Memphis_Grizzlies","2008","2011"
"http://dbpedia.org/resource/Scott_Skiles","http://dbpedia.org/resource/Scott_Skiles__1","http://dbpedia.org/resource/Milwaukee_Bucks","1986","1986"
"http://dbpedia.org/resource/Ed_Beach","http://dbpedia.org/resource/Ed_Beach__1","http://dbpedia.org/resource/Los_Angeles_Lakers","1950","1950"
"http://dbpedia.org/resource/George_Brown_(basketball)","http://dbpedia.org/resource/George_Brown_(basketball)__1","http://dbpedia.org/resource/Los_Angeles_Lakers","1957","1957"
"http://dbpedia.org/resource/Jay_Carty","http://dbpedia.org/resource/Jay_Carty__1","http://dbpedia.org/resource/Los_Angeles_Lakers","1968","1968"
"http://dbpedia.org/resource/Bob_Weiss","http://dbpedia.org/resource/Bob_Weiss__5","http://dbpedia.org/resource/Milwaukee_Bucks","1968","1968"
"http://dbpedia.org/resource/Darvin_Ham","http://dbpedia.org/resource/Darvin_Ham__5","http://dbpedia.org/resource/Milwaukee_Bucks","1999","2001"
"http://dbpedia.org/resource/Fred_Hoiberg","http://dbpedia.org/resource/Fred_Hoiberg__3","http://dbpedia.org/resource/Minnesota_Timberwolves","2003","2004"
"http://dbpedia.org/resource/Tyronn_Lue","http://dbpedia.org/resource/Tyronn_Lue__1","http://dbpedia.org/resource/Los_Angeles_Lakers","1998","2000"
"http://dbpedia.org/resource/Tyronn_Lue","http://dbpedia.org/resource/Tyronn_Lue__7","http://dbpedia.org/resource/Milwaukee_Bucks","2008","2008"
"http://dbpedia.org/resource/Anthony_Carter","http://dbpedia.org/resource/Anthony_Carter__4","http://dbpedia.org/resource/Minnesota_Timberwolves","2004","2005"
"http://dbpedia.org/resource/Ersan_İlyasova","http://dbpedia.org/resource/Ersan_İlyasova__3","http://dbpedia.org/resource/Milwaukee_Bucks","2005","2006"
"http://dbpedia.org/resource/Ersan_İlyasova","http://dbpedia.org/resource/Ersan_İlyasova__6","http://dbpedia.org/resource/Milwaukee_Bucks","2009","2014"
"http://dbpedia.org/resource/Gerald_Green","http://dbpedia.org/resource/Gerald_Green__4","http://dbpedia.org/resource/Minnesota_Timberwolves","2007","2007"
"http://dbpedia.org/resource/Greg_Buckner","http://dbpedia.org/resource/Greg_Buckner__6","http://dbpedia.org/resource/Minnesota_Timberwolves","2007","2007"
"http://dbpedia.org/resource/Greg_Buckner","http://dbpedia.org/resource/Greg_Buckner__7","http://dbpedia.org/resource/Memphis_Grizzlies","2008","2008"
"http://dbpedia.org/resource/James_Posey","http://dbpedia.org/resource/James_Posey__3","http://dbpedia.org/resource/Memphis_Grizzlies","2003","2004"
"http://dbpedia.org/resource/Laron_Profit","http://dbpedia.org/resource/Laron_Profit__5","http://dbpedia.org/resource/Los_Angeles_Lakers","2005","2005"
"http://dbpedia.org/resource/Malik_Allen","http://dbpedia.org/resource/Malik_Allen__7","http://dbpedia.org/resource/Milwaukee_Bucks","2008","2008"
"http://dbpedia.org/resource/Matt_Barnes","http://dbpedia.org/resource/Matt_Barnes__10","http://dbpedia.org/resource/Los_Angeles_Lakers","2010","2011"
"http://dbpedia.org/resource/Monta_Ellis","http://dbpedia.org/resource/Monta_Ellis__2","http://dbpedia.org/resource/Milwaukee_Bucks","2011","2012"
"http://dbpedia.org/resource/Sam_Mitchell_(basketball)","http://dbpedia.org/resource/Sam_Mitchell_(basketball)__5","http://dbpedia.org/resource/Minnesota_Timberwolves","1989","1991"
"http://dbpedia.org/resource/Sam_Mitchell_(basketball)","http://dbpedia.org/resource/Sam_Mitchell_(basketball)__7","http://dbpedia.org/resource/Minnesota_Timberwolves","1995","2001"
"http://dbpedia.org/resource/Sasha_Vujačić","http://dbpedia.org/resource/Sasha_Vujačić__2","http://dbpedia.org/resource/Los_Angeles_Lakers","2004","2010"
"http://dbpedia.org/resource/Trevor_Ariza","http://dbpedia.org/resource/Trevor_Ariza__3","http://dbpedia.org/resource/Los_Angeles_Lakers","2007","2008"
"http://dbpedia.org/resource/Zaza_Pachulia","http://dbpedia.org/resource/Zaza_Pachulia__3","http://dbpedia.org/resource/Milwaukee_Bucks","2004","2004"
"http://dbpedia.org/resource/Zaza_Pachulia","http://dbpedia.org/resource/Zaza_Pachulia__6","http://dbpedia.org/resource/Milwaukee_Bucks","2013","2014"
"http://dbpedia.org/resource/Gary_Neal","http://dbpedia.org/resource/Gary_Neal__6","http://dbpedia.org/resource/Milwaukee_Bucks","2013","2013"
"http://dbpedia.org/resource/Gary_Neal","http://dbpedia.org/resource/Gary_Neal__8","http://dbpedia.org/resource/Minnesota_Timberwolves","2014","2014"
"http://dbpedia.org/resource/Greivis_Vásquez","http://dbpedia.org/resource/Greivis_Vásquez__1","http://dbpedia.org/resource/Memphis_Grizzlies","2010","2010"
"http://dbpedia.org/resource/Marreese_Speights","http://dbpedia.org/resource/Marreese_Speights__2","http://dbpedia.org/resource/Memphis_Grizzlies","2011","2012"
"http://dbpedia.org/resource/Derrick_Williams_(basketball)","http://dbpedia.org/resource/Derrick_Williams_(basketball)__1","http://dbpedia.org/resource/Minnesota_Timberwolves","2011","2013"
"http://dbpedia.org/resource/Kendall_Marshall","http://dbpedia.org/resource/Kendall_Marshall__4","http://dbpedia.org/resource/Los_Angeles_Lakers","2013","2013"
"http://dbpedia.org/resource/Kendall_Marshall","http://dbpedia.org/resource/Kendall_Marshall__5","http://dbpedia.org/resource/Milwaukee_Bucks","2014","2014"
"http://dbpedia.org/resource/Howard_Eisley","http://dbpedia.org/resource/Howard_Eisley__1","http://dbpedia.org/resource/Minnesota_Timberwolves","1994","1994"
"http://dbpedia.org/resource/Robert_Pack","http://dbpedia.org/resource/Robert_Pack__7","http://dbpedia.org/resource/Minnesota_Timberwolves","2001","2001"
"http://dbpedia.org/resource/Mo_Williams","http://dbpedia.org/resource/Mo_Williams__2","http://dbpedia.org/resource/Milwaukee_Bucks","2004","2007"
"http://dbpedia.org/resource/Mo_Williams","http://dbpedia.org/resource/Mo_Williams__7","http://dbpedia.org/resource/Minnesota_Timberwolves","2014","2014"
"http://dbpedia.org/resource/Tracy_Murray","http://dbpedia.org/resource/Tracy_Murray__7","http://dbpedia.org/resource/Los_Angeles_Lakers","2002","2002"
"http://dbpedia.org/resource/Brandon_Jennings","http://dbpedia.org/resource/Brandon_Jennings__2","http://dbpedia.org/resource/Milwaukee_Bucks","2009","2012"
"http://dbpedia.org/resource/Jerryd_Bayless","http://dbpedia.org/resource/Jerryd_Bayless__4","http://dbpedia.org/resource/Memphis_Grizzlies","2012","2013"
"http://dbpedia.org/resource/Caron_Butler","http://dbpedia.org/resource/Caron_Butler__2","http://dbpedia.org/resource/Los_Angeles_Lakers","2004","2004"
"http://dbpedia.org/resource/Caron_Butler","http://dbpedia.org/resource/Caron_Butler__6","http://dbpedia.org/resource/Milwaukee_Bucks","2013","2013"
"http://dbpedia.org/resource/Tayshaun_Prince","http://dbpedia.org/resource/Tayshaun_Prince__2","http://dbpedia.org/resource/Memphis_Grizzlies","2012","2014"
"http://dbpedia.org/resource/James_Worthy","http://dbpedia.org/resource/James_Worthy__1","http://dbpedia.org/resource/Los_Angeles_Lakers","1982","1993"
"http://dbpedia.org/resource/Richard_Jefferson","http://dbpedia.org/resource/Richard_Jefferson__2","http://dbpedia.org/resource/Milwaukee_Bucks","2008","2008"
"http://dbpedia.org/resource/Sam_Cassell","http://dbpedia.org/resource/Sam_Cassell__5","http://dbpedia.org/resource/Milwaukee_Bucks","1998","2002"
"http://dbpedia.org/resource/Sam_Cassell","http://dbpedia.org/resource/Sam_Cassell__6","http://dbpedia.org/resource/Minnesota_Timberwolves","2003","2004"
"http://dbpedia.org/resource/Joe_Wolf","http://dbpedia.org/resource/Joe_Wolf__8","http://dbpedia.org/resource/Milwaukee_Bucks","1996","1996"
"http://dbpedia.org/resource/Rudy_Gay","http://dbpedia.org/resource/Rudy_Gay__1","http://dbpedia.org/resource/Memphis_Grizzlies","2006","2012"
"http://dbpedia.org/resource/Jerry_Sichting","http://dbpedia.org/resource/Jerry_Sichting__5","http://dbpedia.org/resource/Milwaukee_Bucks","1989","1989"
"http://dbpedia.org/resource/Jay_Humphries","http://dbpedia.org/resource/Jay_Humphries__2","http://dbpedia.org/resource/Milwaukee_Bucks","1988","1991"
"http://dbpedia.org/resource/Kyle_Lowry","http://dbpedia.org/resource/Kyle_Lowry__1","http://dbpedia.org/resource/Memphis_Grizzlies","2006","2008"
"http://dbpedia.org/resource/Lester_Conner","http://dbpedia.org/resource/Lester_Conner__5","http://dbpedia.org/resource/Milwaukee_Bucks","1991","1992"
"http://dbpedia.org/resource/Lester_Conner","http://dbpedia.org/resource/Lester_Conner__9","http://dbpedia.org/resource/Los_Angeles_Lakers","1995","1995"
"http://dbpedia.org/resource/Sean_Rooks","http://dbpedia.org/resource/Sean_Rooks__2","http://dbpedia.org/resource/Minnesota_Timberwolves","1994","1995"
"http://dbpedia.org/resource/Sean_Rooks","http://dbpedia.org/resource/Sean_Rooks__4","http://dbpedia.org/resource/Los_Angeles_Lakers","1996","1998"
"http://dbpedia.org/resource/Shawn_Respert","http://dbpedia.org/resource/Shawn_Respert__1","http://dbpedia.org/resource/Milwaukee_Bucks","1995","1996"
"http://dbpedia.org/resource/Mel_Gibson_(basketball)","http://dbpedia.org/resource/Mel_Gibson_(basketball)__1","http://dbpedia.org/resource/Los_Angeles_Lakers","1963","1963"
"http://dbpedia.org/resource/Conner_Henry","http://dbpedia.org/resource/Conner_Henry__3","http://dbpedia.org/resource/Milwaukee_Bucks","1987","1988"
"http://dbpedia.org/resource/Bob_Thornton","http://dbpedia.org/resource/Bob_Thornton__4","http://dbpedia.org/resource/Minnesota_Timberwolves","1990","1990"
"http://dbpedia.org/resource/Ed_Pinckney","http://dbpedia.org/resource/Ed_Pinckney__4","http://dbpedia.org/resource/Milwaukee_Bucks","1994","1994"
"http://dbpedia.org/resource/Ime_Udoka","http://dbpedia.org/resource/Ime_Udoka__6","http://dbpedia.org/resource/Los_Angeles_Lakers","2003","2003"
"http://dbpedia.org/resource/Jeff_Green_(basketball)","http://dbpedia.org/resource/Jeff_Green_(basketball)__2","http://dbpedia.org/resource/Memphis_Grizzlies","2014","2015"
"http://dbpedia.org/resource/Jim_Cleamons","http://dbpedia.org/resource/Jim_Cleamons__1","http://dbpedia.org/resource/Los_Angeles_Lakers","1971","1971"
"http://dbpedia.org/resource/Mark_West_(basketball)","http://dbpedia.org/resource/Mark_West_(basketball)__2","http://dbpedia.org/resource/Milwaukee_Bucks","1984","1984"
"http://dbpedia.org/resource/Ronnie_Price","http://dbpedia.org/resource/Ronnie_Price__6","http://dbpedia.org/resource/Los_Angeles_Lakers","2014","2014"
"http://dbpedia.org/resource/Sidney_Lowe","http://dbpedia.org/resource/Sidney_Lowe__9","http://dbpedia.org/resource/Minnesota_Timberwolves","1990","1990"
"http://dbpedia.org/resource/Michael_Beasley","http://dbpedia.org/resource/Michael_Beasley__2","http://dbpedia.org/resource/Minnesota_Timberwolves","2010","2011"
"http://dbpedia.org/resource/Chase_Budinger","http://dbpedia.org/resource/Chase_Budinger__2","http://dbpedia.org/resource/Minnesota_Timberwolves","2012","2014"
"http://dbpedia.org/resource/Darrell_Arthur","http://dbpedia.org/resource/Darrell_Arthur__1","http://dbpedia.org/resource/Memphis_Grizzlies","2008","2012"
"http://dbpedia.org/resource/Jodie_Meeks","http://dbpedia.org/resource/Jodie_Meeks__1","http://dbpedia.org/resource/Milwaukee_Bucks","2009","2009"
"http://dbpedia.org/resource/Jodie_Meeks","http://dbpedia.org/resource/Jodie_Meeks__3","http://dbpedia.org/resource/Los_Angeles_Lakers","2012","2013"
"http://dbpedia.org/resource/Ish_Smith","http://dbpedia.org/resource/Ish_Smith__3","http://dbpedia.org/resource/Memphis_Grizzlies","2010","2010"
"http://dbpedia.org/resource/Ish_Smith","http://dbpedia.org/resource/Ish_Smith__6","http://dbpedia.org/resource/Milwaukee_Bucks","2012","2012"
"http://dbpedia.org/resource/Jon_Leuer","http://dbpedia.org/resource/Jon_Leuer__2","http://dbpedia.org/resource/Milwaukee_Bucks","2011","2011"
"http://dbpedia.org/resource/Jon_Leuer","http://dbpedia.org/resource/Jon_Leuer__5","http://dbpedia.org/resource/Memphis_Grizzlies","2012","2014"
"http://dbpedia.org/resource/Russ_Lee_(basketball)","http://dbpedia.org/resource/Russ_Lee_(basketball)__1","http://dbpedia.org/resource/Milwaukee_Bucks","1972","1973"
"http://dbpedia.org/resource/Brandon_Knight_(basketball)","http://dbpedia.org/resource/Brandon_Knight_(basketball)__2","http://dbpedia.org/resource/Milwaukee_Bucks","2013","2014"
"http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)__6","http://dbpedia.org/resource/Memphis_Grizzlies","2013","2013"
"http://dbpedia.org/resource/Thaddeus_Young","http://dbpedia.org/resource/Thaddeus_Young__2","http://dbpedia.org/resource/Minnesota_Timberwolves","2014","2014"
"http://dbpedia.org/resource/Wayne_Ellington","http://dbpedia.org/resource/Wayne_Ellington__1","http://dbpedia.org/resource/Minnesota_Timberwolves","2009","2011"
"http://dbpedia.org/resource/Wayne_Ellington","http://dbpedia.org/resource/Wayne_Ellington__2","http://dbpedia.org/resource/Memphis_Grizzlies","2012","2012"
"http://dbpedia.org/resource/Wayne_Ellington","http://dbpedia.org/resource/Wayne_Ellington__5","http://dbpedia.org/resource/Los_Angeles_Lakers","2014","2014"
"http://dbpedia.org/resource/Kosta_Koufos","http://dbpedia.org/resource/Kosta_Koufos__3","http://dbpedia.org/resource/Minnesota_Timberwolves","2010","2010"
"http://dbpedia.org/resource/Kosta_Koufos","http://dbpedia.org/resource/Kosta_Koufos__5","http://dbpedia.org/resource/Memphis_Grizzlies","2013","2014"
"http://dbpedia.org/resource/Lou_Amundson","http://dbpedia.org/resource/Lou_Amundson__7","http://dbpedia.org/resource/Minnesota_Timberwolves","2012","2012"
"http://dbpedia.org/resource/Tony_Brown_(basketball)","http://dbpedia.org/resource/Tony_Brown_(basketball)__7","http://dbpedia.org/resource/Milwaukee_Bucks","1988","1989"
"http://dbpedia.org/resource/Tony_Brown_(basketball)","http://dbpedia.org/resource/Tony_Brown_(basketball)__8","http://dbpedia.org/resource/Los_Angeles_Lakers","1990","1990"
"http://dbpedia.org/resource/Jeremy_Lin","http://dbpedia.org/resource/Jeremy_Lin__7","http://dbpedia.org/resource/Los_Angeles_Lakers","2014","2014"
"http://dbpedia.org/resource/Byron_Scott","http://dbpedia.org/resource/Byron_Scott__1","http://dbpedia.org/resource/Los_Angeles_Lakers","1983","1992"
"http://dbpedia.org/resource/Byron_Scott","http://dbpedia.org/resource/Byron_Scott__4","http://dbpedia.org/resource/Los_Angeles_Lakers","1996","1996"
"http://dbpedia.org/resource/Jordan_Hill_(basketball)","http://dbpedia.org/resource/Jordan_Hill_(basketball)__3","http://dbpedia.org/resource/Los_Angeles_Lakers","2011","2014"
"http://dbpedia.org/resource/Kent_Bazemore","http://dbpedia.org/resource/Kent_Bazemore__3","http://dbpedia.org/resource/Los_Angeles_Lakers","2013","2013"
"http://dbpedia.org/resource/Jorge_Gutiérrez_(basketball)","http://dbpedia.org/resource/Jorge_Gutiérrez_(basketball)__5","http://dbpedia.org/resource/Milwaukee_Bucks","2014","2014"
"http://dbpedia.org/resource/Jorge_Gutiérrez_(basketball)","http://dbpedia.org/resource/Jorge_Gutiérrez_(basketball)__7","http://dbpedia.org/resource/Milwaukee_Bucks","2014","2014"
"http://dbpedia.org/resource/Dave_Joerger","http://dbpedia.org/resource/Dave_Joerger__6","http://dbpedia.org/resource/Memphis_Grizzlies","2007","2013"
"http://dbpedia.org/resource/Chris_Paul","http://dbpedia.org/resource/Chris_Paul__1","http://dbpedia.org/resource/New_Orleans_Pelicans","2005","2010"
"http://dbpedia.org/resource/Greg_Foster_(basketball)","http://dbpedia.org/resource/Greg_Foster_(basketball)__2","http://dbpedia.org/resource/Washington_Wizards","1990","1992"
"http://dbpedia.org/resource/Josh_McRoberts","http://dbpedia.org/resource/Josh_McRoberts__1","http://dbpedia.org/resource/Portland_Trail_Blazers","2007","2007"
"http://dbpedia.org/resource/Lance_Thomas","http://dbpedia.org/resource/Lance_Thomas__2","http://dbpedia.org/resource/New_Orleans_Pelicans","2011","2011"
"http://dbpedia.org/resource/Lance_Thomas","http://dbpedia.org/resource/Lance_Thomas__4","http://dbpedia.org/resource/New_Orleans_Pelicans","2011","2013"
"http://dbpedia.org/resource/Nicolas_Batum","http://dbpedia.org/resource/Nicolas_Batum__2","http://dbpedia.org/resource/Portland_Trail_Blazers","2008","2014"
"http://dbpedia.org/resource/Randy_Foye","http://dbpedia.org/resource/Randy_Foye__2","http://dbpedia.org/resource/Washington_Wizards","2009","2009"
"http://dbpedia.org/resource/Arron_Afflalo","http://dbpedia.org/resource/Arron_Afflalo__5","http://dbpedia.org/resource/Portland_Trail_Blazers","2014","2014"
"http://dbpedia.org/resource/Corey_Gaines","http://dbpedia.org/resource/Corey_Gaines__4","http://dbpedia.org/resource/New_York_Knicks","1993","1994"
"http://dbpedia.org/resource/Monty_Williams","http://dbpedia.org/resource/Monty_Williams__1","http://dbpedia.org/resource/New_York_Knicks","1994","1995"
"http://dbpedia.org/resource/Marco_Belinelli","http://dbpedia.org/resource/Marco_Belinelli__5","http://dbpedia.org/resource/New_Orleans_Pelicans","2010","2011"
"http://dbpedia.org/resource/Anthony_Tolliver","http://dbpedia.org/resource/Anthony_Tolliver__8","http://dbpedia.org/resource/Portland_Trail_Blazers","2009","2009"
"http://dbpedia.org/resource/Dante_Cunningham","http://dbpedia.org/resource/Dante_Cunningham__1","http://dbpedia.org/resource/Portland_Trail_Blazers","2009","2010"
"http://dbpedia.org/resource/Timofey_Mozgov","http://dbpedia.org/resource/Timofey_Mozgov__4","http://dbpedia.org/resource/New_York_Knicks","2010","2010"
"http://dbpedia.org/resource/Anthony_Morrow","http://dbpedia.org/resource/Anthony_Morrow__5","http://dbpedia.org/resource/New_Orleans_Pelicans","2013","2013"
"http://dbpedia.org/resource/Al-Farouq_Aminu","http://dbpedia.org/resource/Al-Farouq_Aminu__2","http://dbpedia.org/resource/New_Orleans_Pelicans","2011","2013"
"http://dbpedia.org/resource/Wesley_Matthews","http://dbpedia.org/resource/Wesley_Matthews__2","http://dbpedia.org/resource/Portland_Trail_Blazers","2010","2014"
"http://dbpedia.org/resource/Amar'e_Stoudemire","http://dbpedia.org/resource/Amar'e_Stoudemire__2","http://dbpedia.org/resource/New_York_Knicks","2010","2014"
"http://dbpedia.org/resource/Patrick_Ewing","http://dbpedia.org/resource/Patrick_Ewing__1","http://dbpedia.org/resource/New_York_Knicks","1985","1999"
"http://dbpedia.org/resource/Paul_Westphal","http://dbpedia.org/resource/Paul_Westphal__4","http://dbpedia.org/resource/New_York_Knicks","1981","1982"
"http://dbpedia.org/resource/Steve_Kerr","http://dbpedia.org/resource/Steve_Kerr__6","http://dbpedia.org/resource/Portland_Trail_Blazers","2001","2001"
"http://dbpedia.org/resource/Darrell_Armstrong","http://dbpedia.org/resource/Darrell_Armstrong__7","http://dbpedia.org/resource/New_Orleans_Pelicans","2003","2004"
"http://dbpedia.org/resource/Jason_Kidd","http://dbpedia.org/resource/Jason_Kidd__5","http://dbpedia.org/resource/New_York_Knicks","2012","2012"
"http://dbpedia.org/resource/Phil_Jackson","http://dbpedia.org/resource/Phil_Jackson__1","http://dbpedia.org/resource/New_York_Knicks","1967","1977"
"http://dbpedia.org/resource/Rick_Carlisle","http://dbpedia.org/resource/Rick_Carlisle__3","http://dbpedia.org/resource/New_York_Knicks","1987","1987"
"http://dbpedia.org/resource/Juwan_Howard","http://dbpedia.org/resource/Juwan_Howard__9","http://dbpedia.org/resource/Portland_Trail_Blazers","2009","2009"
"http://dbpedia.org/resource/Jason_Smith_(basketball,_born_1986)","http://dbpedia.org/resource/Jason_Smith_(basketball,_born_1986)__2","http://dbpedia.org/resource/New_Orleans_Pelicans","2010","2013"
"http://dbpedia.org/resource/Jason_Smith_(basketball,_born_1986)","http://dbpedia.org/resource/Jason_Smith_(basketball,_born_1986)__3","http://dbpedia.org/resource/New_York_Knicks","2014","2014"
"http://dbpedia.org/resource/Wilson_Chandler","http://dbpedia.org/resource/Wilson_Chandler__1","http://dbpedia.org/resource/New_York_Knicks","2007","2010"
"http://dbpedia.org/resource/Alonzo_Gee","http://dbpedia.org/resource/Alonzo_Gee__9","http://dbpedia.org/resource/Portland_Trail_Blazers","2014","2014"
