"film","actor","date","dbin","dbout"
"http://dbpedia.org/resource/Joggers'_Park","http://dbpedia.org/resource/Divya_Dutta","2003-09-12","24","64"
"http://dbpedia.org/resource/Joggers'_Park","http://dbpedia.org/resource/Victor_Banerjee","2003-09-12","24","64"
"http://dbpedia.org/resource/Joggers'_Park","http://dbpedia.org/resource/Perizaad_Zorabian","2003-09-12","24","64"
"http://dbpedia.org/resource/Kareeb","http://dbpedia.org/resource/Neha_(actress)","1998-03-01","30","56"
"http://dbpedia.org/resource/Kareeb","http://dbpedia.org/resource/Bobby_Deol","1998-03-01","30","56"
"http://dbpedia.org/resource/Kareeb","http://dbpedia.org/resource/Moushumi_Chatterjee","1998-03-01","30","56"
"http://dbpedia.org/resource/Kareeb","http://dbpedia.org/resource/Amit_Phalke","1998-03-01","30","56"
"http://dbpedia.org/resource/Killa_Season_(film)","http://dbpedia.org/resource/Cam'ron","2006-04-25","11","55"
"http://dbpedia.org/resource/Killa_Season_(film)","http://dbpedia.org/resource/Hell_Rell","2006-04-25","11","55"
"http://dbpedia.org/resource/Killa_Season_(film)","http://dbpedia.org/resource/Juelz_Santana","2006-04-25","11","55"
"http://dbpedia.org/resource/Please_Don't_Eat_the_Daisies_(film)","http://dbpedia.org/resource/Doris_Day","1960-03-31","36","69"
"http://dbpedia.org/resource/Please_Don't_Eat_the_Daisies_(film)","http://dbpedia.org/resource/Janis_Paige","1960-03-31","36","69"
"http://dbpedia.org/resource/Please_Don't_Eat_the_Daisies_(film)","http://dbpedia.org/resource/David_Niven","1960-03-31","36","69"
"http://dbpedia.org/resource/Please_Don't_Eat_the_Daisies_(film)","http://dbpedia.org/resource/Spring_Byington","1960-03-31","36","69"
"http://dbpedia.org/resource/Please_Don't_Eat_the_Daisies_(film)","http://dbpedia.org/resource/Richard_Haydn","1960-03-31","36","69"
"http://dbpedia.org/resource/Roselyne_et_les_lions","http://dbpedia.org/resource/Isabelle_Pasco","1989-04-12","14","30"
"http://dbpedia.org/resource/Roselyne_et_les_lions","http://dbpedia.org/resource/Gabriel_Monnet","1989-04-12","14","30"
"http://dbpedia.org/resource/Roselyne_et_les_lions","http://dbpedia.org/resource/Gérard_Sandoz","1989-04-12","14","30"
"http://dbpedia.org/resource/The_Seven-Ups","http://dbpedia.org/resource/Roy_Scheider","1973-12-14","32","81"
"http://dbpedia.org/resource/The_Seven-Ups","http://dbpedia.org/resource/Richard_Lynch","1973-12-14","32","81"
"http://dbpedia.org/resource/The_Seven-Ups","http://dbpedia.org/resource/Ken_Kercheval","1973-12-14","32","81"
"http://dbpedia.org/resource/The_Seven-Ups","http://dbpedia.org/resource/Larry_Haines","1973-12-14","32","81"
"http://dbpedia.org/resource/The_Seven-Ups","http://dbpedia.org/resource/Tony_Lo_Bianco","1973-12-14","32","81"
"http://dbpedia.org/resource/Unlikely_Angel","http://dbpedia.org/resource/Dolly_Parton","1996-12-17","9","43"
"http://dbpedia.org/resource/Unlikely_Angel","http://dbpedia.org/resource/Roddy_McDowall","1996-12-17","9","43"
"http://dbpedia.org/resource/Unlikely_Angel","http://dbpedia.org/resource/Maria_del_Mar_(actress)","1996-12-17","9","43"
"http://dbpedia.org/resource/61*","http://dbpedia.org/resource/Barry_Pepper","2001-04-28","79","95"
"http://dbpedia.org/resource/61*","http://dbpedia.org/resource/Thomas_Jane","2001-04-28","79","95"
"http://dbpedia.org/resource/All's_Well","_Ends_Well","http://dbpedia.org/resource/Maggie_Cheung","1992-01-25","27","59"
"http://dbpedia.org/resource/All's_Well","_Ends_Well","http://dbpedia.org/resource/Teresa_Mo","1992-01-25","27","59"
"http://dbpedia.org/resource/All's_Well","_Ends_Well","http://dbpedia.org/resource/Leslie_Cheung","1992-01-25","27","59"
"http://dbpedia.org/resource/All's_Well","_Ends_Well","http://dbpedia.org/resource/Raymond_Wong_Pak-ming","1992-01-25","27","59"
"http://dbpedia.org/resource/All's_Well","_Ends_Well","http://dbpedia.org/resource/Stephen_Chow","1992-01-25","27","59"
"http://dbpedia.org/resource/All's_Well","_Ends_Well","http://dbpedia.org/resource/Sandra_Ng","1992-01-25","27","59"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Akira_Terao","2004-04-24","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Susumu_Terajima","2004-04-24","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Toshiaki_Karasawa","2004-04-24","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Jun_Kaname","2004-04-24","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Hidetoshi_Nishijima_(actor)","2004-04-24","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Yūsuke_Iseya","2004-04-24","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Kumiko_Aso","2004-04-24","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Akira_Terao","2005-04-25","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Susumu_Terajima","2005-04-25","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Toshiaki_Karasawa","2005-04-25","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Jun_Kaname","2005-04-25","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Hidetoshi_Nishijima_(actor)","2005-04-25","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Yūsuke_Iseya","2005-04-25","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Kumiko_Aso","2005-04-25","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Akira_Terao","2005-10-26","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Susumu_Terajima","2005-10-26","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Toshiaki_Karasawa","2005-10-26","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Jun_Kaname","2005-10-26","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Hidetoshi_Nishijima_(actor)","2005-10-26","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Yūsuke_Iseya","2005-10-26","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Kumiko_Aso","2005-10-26","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Akira_Terao","2006-07-14","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Susumu_Terajima","2006-07-14","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Toshiaki_Karasawa","2006-07-14","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Jun_Kaname","2006-07-14","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Hidetoshi_Nishijima_(actor)","2006-07-14","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Yūsuke_Iseya","2006-07-14","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Kumiko_Aso","2006-07-14","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Akira_Terao","2007-10-16","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Susumu_Terajima","2007-10-16","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Toshiaki_Karasawa","2007-10-16","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Jun_Kaname","2007-10-16","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Hidetoshi_Nishijima_(actor)","2007-10-16","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Yūsuke_Iseya","2007-10-16","36","147"
"http://dbpedia.org/resource/Casshern_(film)","http://dbpedia.org/resource/Kumiko_Aso","2007-10-16","36","147"
"http://dbpedia.org/resource/Hangmen_Also_Die!","http://dbpedia.org/resource/Hans_Heinrich_von_Twardowski","1943-03-23","43","122"
"http://dbpedia.org/resource/Hangmen_Also_Die!","http://dbpedia.org/resource/Walter_Brennan","1943-03-23","43","122"
"http://dbpedia.org/resource/Hangmen_Also_Die!","http://dbpedia.org/resource/Brian_Donlevy","1943-03-23","43","122"
"http://dbpedia.org/resource/Hangmen_Also_Die!","http://dbpedia.org/resource/Arno_Frey","1943-03-23","43","122"
"http://dbpedia.org/resource/Hangmen_Also_Die!","http://dbpedia.org/resource/Anna_Lee","1943-03-23","43","122"
"http://dbpedia.org/resource/In_the_Bleak_Midwinter_(film)","http://dbpedia.org/resource/Richard_Briers","1995-09-10","-1","-1"
"http://dbpedia.org/resource/In_the_Bleak_Midwinter_(film)","http://dbpedia.org/resource/Nicholas_Farrell","1995-09-10","-1","-1"
"http://dbpedia.org/resource/In_the_Bleak_Midwinter_(film)","http://dbpedia.org/resource/Julia_Sawalha","1995-09-10","-1","-1"
"http://dbpedia.org/resource/In_the_Bleak_Midwinter_(film)","http://dbpedia.org/resource/Joan_Collins","1995-09-10","-1","-1"
"http://dbpedia.org/resource/In_the_Bleak_Midwinter_(film)","http://dbpedia.org/resource/Michael_Maloney","1995-09-10","-1","-1"
"http://dbpedia.org/resource/The_Baby-Sitters_Club_(film)","http://dbpedia.org/resource/Schuyler_Fisk","1995-08-18","35","87"
"http://dbpedia.org/resource/The_Baby-Sitters_Club_(film)","http://dbpedia.org/resource/Larisa_Oleynik","1995-08-18","35","87"
"http://dbpedia.org/resource/The_Baby-Sitters_Club_(film)","http://dbpedia.org/resource/Bre_Blair","1995-08-18","35","87"
"http://dbpedia.org/resource/The_Baby-Sitters_Club_(film)","http://dbpedia.org/resource/Tricia_Joe","1995-08-18","35","87"
"http://dbpedia.org/resource/The_Baby-Sitters_Club_(film)","http://dbpedia.org/resource/Rachael_Leigh_Cook","1995-08-18","35","87"
"http://dbpedia.org/resource/The_Baby-Sitters_Club_(film)","http://dbpedia.org/resource/Zelda_Harris","1995-08-18","35","87"
"http://dbpedia.org/resource/The_Perils_of_Gwendoline_in_the_Land_of_the_Yik-Yak","http://dbpedia.org/resource/Brent_Huff","1984-02-08","27","53"
"http://dbpedia.org/resource/The_Perils_of_Gwendoline_in_the_Land_of_the_Yik-Yak","http://dbpedia.org/resource/Zabou_Breitman","1984-02-08","27","53"
"http://dbpedia.org/resource/The_Perils_of_Gwendoline_in_the_Land_of_the_Yik-Yak","http://dbpedia.org/resource/Tawny_Kitaen","1984-02-08","27","53"
"http://dbpedia.org/resource/The_Perils_of_Gwendoline_in_the_Land_of_the_Yik-Yak","http://dbpedia.org/resource/Brent_Huff","1985-01-25","27","53"
"http://dbpedia.org/resource/The_Perils_of_Gwendoline_in_the_Land_of_the_Yik-Yak","http://dbpedia.org/resource/Zabou_Breitman","1985-01-25","27","53"
"http://dbpedia.org/resource/The_Perils_of_Gwendoline_in_the_Land_of_the_Yik-Yak","http://dbpedia.org/resource/Tawny_Kitaen","1985-01-25","27","53"
"http://dbpedia.org/resource/À_Hauteur_d'homme","http://dbpedia.org/resource/Bernard_Landry","2003-11-11","21","99"
"http://dbpedia.org/resource/Equinox_Flower","http://dbpedia.org/resource/Ineko_Arima","1958-09-07","21","55"
"http://dbpedia.org/resource/Equinox_Flower","http://dbpedia.org/resource/Kinuyo_Tanaka","1958-09-07","21","55"
"http://dbpedia.org/resource/Equinox_Flower","http://dbpedia.org/resource/Yoshiko_Kuga","1958-09-07","21","55"
"http://dbpedia.org/resource/Equinox_Flower","http://dbpedia.org/resource/Shin_Saburi","1958-09-07","21","55"
"http://dbpedia.org/resource/Hana-bi","http://dbpedia.org/resource/Ren_Osugi","1997-09-03","55","79"
"http://dbpedia.org/resource/Hana-bi","http://dbpedia.org/resource/Susumu_Terajima","1997-09-03","55","79"
"http://dbpedia.org/resource/Hana-bi","http://dbpedia.org/resource/Takeshi_Kitano","1997-09-03","55","79"
"http://dbpedia.org/resource/Hana-bi","http://dbpedia.org/resource/Kayoko_Kishimoto","1997-09-03","55","79"
"http://dbpedia.org/resource/Hana-bi","http://dbpedia.org/resource/Ren_Osugi","1998-01-24","55","79"
"http://dbpedia.org/resource/Hana-bi","http://dbpedia.org/resource/Susumu_Terajima","1998-01-24","55","79"
"http://dbpedia.org/resource/Hana-bi","http://dbpedia.org/resource/Takeshi_Kitano","1998-01-24","55","79"
"http://dbpedia.org/resource/Hana-bi","http://dbpedia.org/resource/Kayoko_Kishimoto","1998-01-24","55","79"
"http://dbpedia.org/resource/Kalathur_Kannamma","http://dbpedia.org/resource/Gemini_Ganesan","1959-08-12","25","87"
"http://dbpedia.org/resource/Kalathur_Kannamma","http://dbpedia.org/resource/Kamal_Haasan","1959-08-12","25","87"
"http://dbpedia.org/resource/Kalathur_Kannamma","http://dbpedia.org/resource/Savitri_(actress)","1959-08-12","25","87"
"http://dbpedia.org/resource/Kalathur_Kannamma","http://dbpedia.org/resource/Gemini_Ganesan","1960-08-12","25","87"
"http://dbpedia.org/resource/Kalathur_Kannamma","http://dbpedia.org/resource/Kamal_Haasan","1960-08-12","25","87"
"http://dbpedia.org/resource/Kalathur_Kannamma","http://dbpedia.org/resource/Savitri_(actress)","1960-08-12","25","87"
"http://dbpedia.org/resource/Landru_(film)","http://dbpedia.org/resource/Hildegard_Knef","1963-01-25","12","56"
"http://dbpedia.org/resource/Landru_(film)","http://dbpedia.org/resource/Charles_Denner","1963-01-25","12","56"
"http://dbpedia.org/resource/Landru_(film)","http://dbpedia.org/resource/Danielle_Darrieux","1963-01-25","12","56"
"http://dbpedia.org/resource/Landru_(film)","http://dbpedia.org/resource/Michèle_Morgan","1963-01-25","12","56"
"http://dbpedia.org/resource/My_Wrongs_8245–8249_&_117","http://dbpedia.org/resource/Paddy_Considine","2002-11-14","23","41"
"http://dbpedia.org/resource/My_Wrongs_8245–8249_&_117","http://dbpedia.org/resource/Paddy_Considine","2003-02-24","23","41"
"http://dbpedia.org/resource/Spanking_Love","http://dbpedia.org/resource/Toshio_Kakei","1995-05-06","2","42"
"http://dbpedia.org/resource/Suburban_Commando","http://dbpedia.org/resource/Christopher_Lloyd","1991-10-04","25","59"
"http://dbpedia.org/resource/Suburban_Commando","http://dbpedia.org/resource/Hulk_Hogan","1991-10-04","25","59"
"http://dbpedia.org/resource/Suburban_Commando","http://dbpedia.org/resource/Shelley_Duvall","1991-10-04","25","59"
"http://dbpedia.org/resource/Suburban_Commando","http://dbpedia.org/resource/Roy_Dotrice","1991-10-04","25","59"
"http://dbpedia.org/resource/Suburban_Commando","http://dbpedia.org/resource/The_Undertaker","1991-10-04","25","59"
"http://dbpedia.org/resource/Suburban_Commando","http://dbpedia.org/resource/Larry_Miller_(comedian)","1991-10-04","25","59"
"http://dbpedia.org/resource/Vampyr","http://dbpedia.org/resource/Maurice_Schutz","1932-05-06","57","118"
"http://dbpedia.org/resource/Vampyr","http://dbpedia.org/resource/Sybille_Schmitz","1932-05-06","57","118"
"http://dbpedia.org/resource/Vampyr","http://dbpedia.org/resource/Nicolas_de_Gunzburg","1932-05-06","57","118"
"http://dbpedia.org/resource/Vampyr","http://dbpedia.org/resource/Rena_Mandel","1932-05-06","57","118"
"http://dbpedia.org/resource/Wild_Style","http://dbpedia.org/resource/The_Cold_Crush_Brothers","1983-03-18","84","105"
"http://dbpedia.org/resource/Wild_Style","http://dbpedia.org/resource/Lee_Quiñones","1983-03-18","84","105"
"http://dbpedia.org/resource/Wild_Style","http://dbpedia.org/resource/Grand_Mixer_DXT","1983-03-18","84","105"
"http://dbpedia.org/resource/Wild_Style","http://dbpedia.org/resource/Grandmaster_Flash","1983-03-18","84","105"
"http://dbpedia.org/resource/Wild_Style","http://dbpedia.org/resource/Busy_Bee_Starski","1983-03-18","84","105"
"http://dbpedia.org/resource/Wild_Style","http://dbpedia.org/resource/Fab_Five_Freddy","1983-03-18","84","105"
"http://dbpedia.org/resource/Wild_Style","http://dbpedia.org/resource/Rock_Steady_Crew","1983-03-18","84","105"
"http://dbpedia.org/resource/Wild_Style","http://dbpedia.org/resource/Patti_Astor","1983-03-18","84","105"
"http://dbpedia.org/resource/Wild_Style","http://dbpedia.org/resource/Lady_Pink","1983-03-18","84","105"
"http://dbpedia.org/resource/Devil_Girl_from_Mars","http://dbpedia.org/resource/Hazel_Court","1954-03-27","25","68"
"http://dbpedia.org/resource/Devil_Girl_from_Mars","http://dbpedia.org/resource/Adrienne_Corri","1954-03-27","25","68"
"http://dbpedia.org/resource/Devil_Girl_from_Mars","http://dbpedia.org/resource/Patricia_Laffan","1954-03-27","25","68"
"http://dbpedia.org/resource/Devil_Girl_from_Mars","http://dbpedia.org/resource/Hugh_McDermott_(actor)","1954-03-27","25","68"
"http://dbpedia.org/resource/X_the_Unknown","http://dbpedia.org/resource/Edward_Chapman_(actor)","1956-11-05","31","75"
"http://dbpedia.org/resource/X_the_Unknown","http://dbpedia.org/resource/Dean_Jagger","1956-11-05","31","75"
"http://dbpedia.org/resource/10_(film)","http://dbpedia.org/resource/Dudley_Moore","1979-10-05","78","105"
"http://dbpedia.org/resource/10_(film)","http://dbpedia.org/resource/Bo_Derek","1979-10-05","78","105"
"http://dbpedia.org/resource/10_(film)","http://dbpedia.org/resource/Julie_Andrews","1979-10-05","78","105"
"http://dbpedia.org/resource/10_(film)","http://dbpedia.org/resource/Robert_Webber","1979-10-05","78","105"
"http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate","http://dbpedia.org/resource/Bobby_Brown","1996-04-03","47","95"
"http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate","http://dbpedia.org/resource/Lynn_Whitfield","1996-04-03","47","95"
"http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate","http://dbpedia.org/resource/Regina_King","1996-04-03","47","95"
"http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate","http://dbpedia.org/resource/Martin_Lawrence","1996-04-03","47","95"
"http://dbpedia.org/resource/Andaz_Apna_Apna","http://dbpedia.org/resource/Aamir_Khan","1994-11-04","49","56"
"http://dbpedia.org/resource/Andaz_Apna_Apna","http://dbpedia.org/resource/Paresh_Rawal","1994-11-04","49","56"
"http://dbpedia.org/resource/Andaz_Apna_Apna","http://dbpedia.org/resource/Raveena_Tandon","1994-11-04","49","56"
"http://dbpedia.org/resource/Andaz_Apna_Apna","http://dbpedia.org/resource/Salman_Khan","1994-11-04","49","56"
"http://dbpedia.org/resource/Andaz_Apna_Apna","http://dbpedia.org/resource/Karisma_Kapoor","1994-11-04","49","56"
"http://dbpedia.org/resource/Andaz_Apna_Apna","http://dbpedia.org/resource/Shakti_Kapoor","1994-11-04","49","56"
"http://dbpedia.org/resource/King_of_New_York","http://dbpedia.org/resource/Laurence_Fishburne","1990-09-22","72","78"
"http://dbpedia.org/resource/King_of_New_York","http://dbpedia.org/resource/David_Caruso","1990-09-22","72","78"
"http://dbpedia.org/resource/King_of_New_York","http://dbpedia.org/resource/Christopher_Walken","1990-09-22","72","78"
"http://dbpedia.org/resource/King_of_New_York","http://dbpedia.org/resource/Wesley_Snipes","1990-09-22","72","78"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Amitabh_Bachchan","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Shamita_Shetty","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Jugal_Hansraj","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Shefali_Shah","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Amrish_Puri","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Shah_Rukh_Khan","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Anupam_Kher","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Preeti_Jhangiani","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Helen_(actress)","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Jimmy_Shergill","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Archana_Puran_Singh","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Aishwarya_Rai_Bachchan","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Uday_Chopra","2000-10-27","76","113"
"http://dbpedia.org/resource/Mohabbatein","http://dbpedia.org/resource/Kim_Sharma","2000-10-27","76","113"
"http://dbpedia.org/resource/The_Bondage_Master","http://dbpedia.org/resource/Hitomi_Shiraishi","1996-04-26","3","24"
"http://dbpedia.org/resource/The_Bondage_Master","http://dbpedia.org/resource/Yokiru_Ikuta","1996-04-26","3","24"
"http://dbpedia.org/resource/The_Bondage_Master","http://dbpedia.org/resource/Yukijirō_Hotaru","1996-04-26","3","24"
"http://dbpedia.org/resource/The_Bondage_Master","http://dbpedia.org/resource/Hitomi_Shiraishi","2000-09-26","3","24"
"http://dbpedia.org/resource/The_Bondage_Master","http://dbpedia.org/resource/Yokiru_Ikuta","2000-09-26","3","24"
"http://dbpedia.org/resource/The_Bondage_Master","http://dbpedia.org/resource/Yukijirō_Hotaru","2000-09-26","3","24"
"http://dbpedia.org/resource/The_Tales_of_Beatrix_Potter","http://dbpedia.org/resource/Birmingham_Royal_Ballet","1971-06-30","26","65"
"http://dbpedia.org/resource/Doppelgänger_(1969_film)","http://dbpedia.org/resource/Ian_Hendry","1969-08-27","54","339"
"http://dbpedia.org/resource/Doppelgänger_(1969_film)","http://dbpedia.org/resource/Roy_Thinnes","1969-08-27","54","339"
"http://dbpedia.org/resource/Doppelgänger_(1969_film)","http://dbpedia.org/resource/Patrick_Wymark","1969-08-27","54","339"
"http://dbpedia.org/resource/Doppelgänger_(1969_film)","http://dbpedia.org/resource/Lynn_Loring","1969-08-27","54","339"
"http://dbpedia.org/resource/Doppelgänger_(1969_film)","http://dbpedia.org/resource/Ian_Hendry","1969-10-08","54","339"
"http://dbpedia.org/resource/Doppelgänger_(1969_film)","http://dbpedia.org/resource/Roy_Thinnes","1969-10-08","54","339"
"http://dbpedia.org/resource/Doppelgänger_(1969_film)","http://dbpedia.org/resource/Patrick_Wymark","1969-10-08","54","339"
"http://dbpedia.org/resource/Doppelgänger_(1969_film)","http://dbpedia.org/resource/Lynn_Loring","1969-10-08","54","339"
"http://dbpedia.org/resource/Guys_and_Balls","http://dbpedia.org/resource/Eileen_Eilender","2004-10-07","16","42"
"http://dbpedia.org/resource/Guys_and_Balls","http://dbpedia.org/resource/Leon_Breitenborn","2004-10-07","16","42"
"http://dbpedia.org/resource/The_Three_Marias","http://dbpedia.org/resource/Marieta_Severo","2002-08-02","9","18"
"http://dbpedia.org/resource/The_Three_Marias","http://dbpedia.org/resource/Júlia_Lemmertz","2002-08-02","9","18"
"http://dbpedia.org/resource/The_Three_Marias","http://dbpedia.org/resource/Luiza_Mariani","2002-08-02","9","18"
"http://dbpedia.org/resource/The_Three_Marias","http://dbpedia.org/resource/Maria_Luísa_Mendonça","2002-08-02","9","18"
"http://dbpedia.org/resource/Delivering_Milo","http://dbpedia.org/resource/Douglas_Spain","2001-10-28","23","48"
"http://dbpedia.org/resource/Delivering_Milo","http://dbpedia.org/resource/Bridget_Fonda","2001-10-28","23","48"
"http://dbpedia.org/resource/Delivering_Milo","http://dbpedia.org/resource/Albert_Finney","2001-10-28","23","48"
"http://dbpedia.org/resource/Delivering_Milo","http://dbpedia.org/resource/Anton_Yelchin","2001-10-28","23","48"
"http://dbpedia.org/resource/Delivering_Milo","http://dbpedia.org/resource/Campbell_Scott","2001-10-28","23","48"
"http://dbpedia.org/resource/Nousukausi","http://dbpedia.org/resource/Petteri_Summanen","2003-02-28","11","31"
"http://dbpedia.org/resource/Nousukausi","http://dbpedia.org/resource/Kari-Pekka_Toivonen","2003-02-28","11","31"
"http://dbpedia.org/resource/Nousukausi","http://dbpedia.org/resource/Tiina_Lymi","2003-02-28","11","31"
"http://dbpedia.org/resource/The_Man_in_the_White_Suit","http://dbpedia.org/resource/Joan_Greenwood","1951-08-07","65","84"
"http://dbpedia.org/resource/The_Man_in_the_White_Suit","http://dbpedia.org/resource/Alec_Guinness","1951-08-07","65","84"
"http://dbpedia.org/resource/The_Man_in_the_White_Suit","http://dbpedia.org/resource/Cecil_Parker","1951-08-07","65","84"
"http://dbpedia.org/resource/U.F.O._(1993_film)","http://dbpedia.org/resource/Roy_'Chubby'_Brown","1993-12-10","11","25"
"http://dbpedia.org/resource/U.F.O._(1993_film)","http://dbpedia.org/resource/Roger_Lloyd-Pack","1993-12-10","11","25"
"http://dbpedia.org/resource/U.F.O._(1993_film)","http://dbpedia.org/resource/Sara_Stockbridge","1993-12-10","11","25"
"http://dbpedia.org/resource/Hell_Divers","http://dbpedia.org/resource/Wallace_Beery","1932-01-16","26","91"
"http://dbpedia.org/resource/Hell_Divers","http://dbpedia.org/resource/Clark_Gable","1932-01-16","26","91"
"http://dbpedia.org/resource/Midnight_Run","http://dbpedia.org/resource/John_Ashton_(actor)","1988-07-20","95","104"
"http://dbpedia.org/resource/Midnight_Run","http://dbpedia.org/resource/Robert_De_Niro","1988-07-20","95","104"
"http://dbpedia.org/resource/Midnight_Run","http://dbpedia.org/resource/Charles_Grodin","1988-07-20","95","104"
"http://dbpedia.org/resource/Midnight_Run","http://dbpedia.org/resource/Dennis_Farina","1988-07-20","95","104"
"http://dbpedia.org/resource/Midnight_Run","http://dbpedia.org/resource/Yaphet_Kotto","1988-07-20","95","104"
"http://dbpedia.org/resource/Midnight_Run","http://dbpedia.org/resource/Joe_Pantoliano","1988-07-20","95","104"
"http://dbpedia.org/resource/Augustin","_King_of_Kung-Fu","http://dbpedia.org/resource/Jean-Chrétien_Sibertin-Blanc","1999-08-25","13","35"
"http://dbpedia.org/resource/Santa_and_the_Three_Bears","http://dbpedia.org/resource/Jean_Vander_Pyl","1970-11-07","9","46"
"http://dbpedia.org/resource/Santa_and_the_Three_Bears","http://dbpedia.org/resource/Hal_Smith_(actor)","1970-11-07","9","46"
"http://dbpedia.org/resource/The_Sea_Shall_Not_Have_Them","http://dbpedia.org/resource/Dirk_Bogarde","1954-11-30","40","101"
"http://dbpedia.org/resource/The_Sea_Shall_Not_Have_Them","http://dbpedia.org/resource/Anthony_Steel_(actor)","1954-11-30","40","101"
"http://dbpedia.org/resource/The_Sea_Shall_Not_Have_Them","http://dbpedia.org/resource/Michael_Redgrave","1954-11-30","40","101"
"http://dbpedia.org/resource/The_Sea_Shall_Not_Have_Them","http://dbpedia.org/resource/Nigel_Patrick","1954-11-30","40","101"
"http://dbpedia.org/resource/Vertical_Limit","http://dbpedia.org/resource/Izabella_Scorupco","2000-12-08","69","101"
"http://dbpedia.org/resource/Vertical_Limit","http://dbpedia.org/resource/Stuart_Wilson_(actor)","2000-12-08","69","101"
"http://dbpedia.org/resource/Vertical_Limit","http://dbpedia.org/resource/Bill_Paxton","2000-12-08","69","101"
"http://dbpedia.org/resource/Vertical_Limit","http://dbpedia.org/resource/Chris_O'Donnell","2000-12-08","69","101"
